r_ID,Status_Description,MCAT,GPA_Science,GPA_Overall,CASPer,Gender,Ethnicity
3773,Reject Incomplete,,2.92,3.03,-1.87,Male,African American
3774,Reject Before Interview,517,4,3.97,-0.83,Male,Asian
3775,Reject Before Interview,497,3.68,3.78,1.09,Female,White/Caucasian
3776,Reject Before Interview,512,3.97,3.95,-1.06,Male,Asian
3777,Reject Incomplete,496,3.57,3.74,0.42,Female,Asian
3778,Reject Before Interview,508,3.29,3.56,-0.89,Female,White/Caucasian
3779,Reject After Interview,519,3.07,3.04,0.26,Male,Hispanic
3780,Reject Before Interview,492,2.33,2.66,0.05,Female,White/Caucasian
3781,Reject After Interview,518,4,4,-1.22,Male,White/Caucasian
3782,Reject Before Interview,492,2.86,3.15,-1.22,Female,Hispanic
3783,Reject Incomplete,515,3.44,3.62,,Male,White/Caucasian
3784,Reject Incomplete,497,2.7,3.11,,Male,Asian
3785,Reject After Interview,508,3.94,3.72,-0.8,Male,Hispanic
3786,Reject Before Interview,491,3.49,3.64,-0.65,Female,African American
3787,Reject Before Interview,501,3.67,3.78,-1.55,Male,White/Caucasian
3788,Reject Before Interview,500,3.59,3.71,0.91,Female,White/Caucasian
3789,Reject Incomplete,512,3.32,3.38,,Female,Asian
3790,Reject Before Interview,502,2.99,3.03,,Female,African American
3791,Reject After Interview,515,3.94,3.96,0.72,Male,Asian
3792,Reject Before Interview,515,3.62,3.71,0.66,Female,White/Caucasian
3793,Reject Before Interview,507,3.69,3.75,0.31,Male,Asian
3794,Reject Incomplete,514,3.42,3.59,-0.23,Female,Asian
3795,Withdrawn Through Match,514,3.67,3.76,0.13,Female,White/Caucasian
3796,Reject Before Interview,505,3.85,3.9,0.09,Male,Multiple
3797,Reject After Interview,519,3.69,3.8,-1.79,Male,White/Caucasian
3798,Reject Before Interview,483,2.99,2.95,-1.16,Female,Hispanic
3799,Reject Incomplete,498,3.34,3.7,0.54,Female,White/Caucasian
3800,Reject Before Interview,498,3.9,3.9,-0.1,Male,Multiple
3801,Reject Before Interview,516,3.84,3.89,-0.94,Male,White/Caucasian
3802,Matriculated,508,3.61,3.77,-0.15,Female,White/Caucasian
3803,Reject Before Interview,505,3.75,3.53,-0.42,Male,White/Caucasian
3804,Reject Incomplete,,3.15,3.5,,Male,Asian
3805,Reject Incomplete,522,3.82,3.83,-0.37,Male,Unreported
3806,Reject After Interview,509,3.8,3.89,0.04,Male,White/Caucasian
3807,Reject Before Interview,513,3.55,3.68,-2.11,Male,White/Caucasian
3808,Reject Before Interview,515,3.8,3.88,1.66,Decline to Answer,Asian
3809,Reject Before Interview,500,3.96,3.97,0.05,Female,Asian
3810,Reject Incomplete,510,3.09,3.25,,Female,Black or African American 
3811,Reject Before Interview,505,3.64,3.74,,Male,White/Caucasian
3812,Reject After Interview,507,3.07,3.13,-0.05,Male,Hispanic
3813,Reject Before Interview,502,3.03,3.23,0.2,Male,White/Caucasian
3814,Reject Incomplete,,3.34,3.53,,Female,Asian
3815,Reject Before Interview,517,3.72,3.78,0.76,Female,Unreported
3816,Withdrawn Through Match,513,3.76,3.91,-0.09,Female,Asian
3817,Reject Before Interview,503,3.84,3.84,-0.49,Female,White/Caucasian
3818,Reject Incomplete,503,3.6,3.73,0.33,Female,Asian
3819,Reject Incomplete,482,3.47,3.58,,Female,African American
3820,Reject Before Interview,513,3.22,3.36,0.39,Male,White/Caucasian
3821,Withdrawn Through Match,509,4,3.93,-0.65,Female,White/Caucasian
3822,Matriculated,509,3.75,3.84,-0.2,Male,Asian
3823,Reject Incomplete,492,3.89,3.95,-1.2,Male,White/Caucasian
3824,Reject After Interview,514,3.94,3.96,,Male,Asian
3825,Matriculated,506,3.07,3.52,-0.99,Female,African American
3826,Reject Before Interview,508,3.87,3.91,0.65,Female,White/Caucasian
3827,Prelim Reject,499,3.07,3.24,-1.23,Female,International
3828,Reject Incomplete,,3.41,3.68,-1.82,Male,White/Caucasian
3829,Reject Before Interview,511,2.75,3.08,-0.24,Female,Asian
3830,Reject Incomplete,513,3.3,3.41,,Male,White/Caucasian
3831,Withdrawal Before Interview,,3.92,3.96,-0.98,Female,Asian
3832,Withdrawal Before Interview,515,4,4,-0.82,Male,Asian
3833,Reject Before Interview,497,3.11,3.17,0.29,Male,Hispanic
3834,Reject Before Interview,,3.19,3.39,-0.17,Male,Hispanic
3835,Reject Before Interview,511,3.66,3.83,0.33,Female,White/Caucasian
3836,Reject Before Interview,504,3.38,3.68,-0.19,Female,White/Caucasian
3837,Reject After Interview,503,3.53,3.72,0.59,Male,White/Caucasian
3838,Reject Before Interview,507,3.75,3.88,0.17,Female,Hispanic
3839,Reject Before Interview,490,2.34,3.05,0.97,Female,Asian
3840,Reject Before Interview,503,3.74,3.84,-0.31,Male,Asian
3841,Reject Before Interview,495,2.81,3.24,,Male,Multiple
3842,Withdrawn After Acceptance,520,3.85,3.87,0.27,Male,White/Caucasian
3843,Reject Incomplete,517,3.95,3.94,-0.52,Male,Multiple
3844,Reject Before Interview,510,3.85,3.94,1.02,Female,White/Caucasian
3845,Reject Incomplete,487,3.16,3.32,,Male,African American
3846,Reject Before Interview,500,3.22,3.5,1.23,Female,Hispanic
3847,Reject Before Interview,515,2.57,2.75,0.29,Male,White/Caucasian
3848,Reject Incomplete,487,3.57,3.7,-2.74,Female,White/Caucasian
3849,Reject Before Interview,513,3.87,3.91,-0.57,Female,Asian
3850,Reject Incomplete,502,3.72,3.77,0.44,Male,White/Caucasian
3851,Reject Before Interview,504,3.78,3.86,1.03,Female,White/Caucasian
3852,Reject Before Interview,508,3.4,3.52,-1.87,Male,White/Caucasian
3853,Reject Incomplete,,3.11,3.36,,Decline to Answer,Asian
3854,Reject Before Interview,506,4,3.97,0.75,Male,White/Caucasian
3855,Reject Before Interview,486,2.69,3.1,-0.51,Female,White/Caucasian
3856,Reject Before Interview,507,3.4,3.48,-1.85,Male,Unreported
3857,Reject Before Interview,489,3.2,3.52,0.01,Female,Asian
3858,Reject Before Interview,499,3.65,3.77,-0.48,Male,African American
3859,Reject Before Interview,492,3.35,3.4,-0.57,Female,Hispanic
3860,Reject Before Interview,510,3.84,3.9,0.62,Male,White/Caucasian
3861,Reject Before Interview,506,3.32,3.54,-0.35,Female,Hispanic
3862,Reject Before Interview,504,3.49,3.66,-0.09,Male,Asian
3863,Waitlist Declined,519,3.95,3.97,1.66,Female,Asian
3864,Reject Before Interview,500,3.69,3.81,-1.18,Female,White/Caucasian
3865,Reject Before Interview,508,2.91,3.29,-1.1,Male,Unreported
3866,Reject Incomplete,503,3.34,3.6,0,Female,White/Caucasian
3867,Reject Incomplete,519,4,3.98,0.34,Male,Asian
3868,Reject Incomplete,502,3.94,3.97,,Female,"American Indian or Alaska Native; White Hispanic, Latino, or of Spanish origin; Mexican/Chicano"
3869,Reject Before Interview,509,3.34,3.46,-1.16,Male,Asian
3870,Withdrawn Through Match,513,3.8,3.89,-0.67,Male,Hispanic
3871,Reject Before Interview,487,3.24,3.54,-0.98,Female,Multiple
3872,Reject Before Interview,507,3.87,3.88,-1.38,Male,Hispanic
3873,Reject Before Interview,508,3.48,3.63,-0.02,Male,Asian
3874,Reject Before Interview,516,3.93,3.85,-1.9,Male,White/Caucasian
3875,Withdrawn Through Match,519,4,4,0.44,Male,Asian
3876,Reject Before Interview,511,3.13,3.15,1,Male,White/Caucasian
3877,Reject Before Interview,520,2.91,3.02,0.53,Male,Unreported
3878,Reject Before Interview,507,3.96,3.98,-1.63,Female,Asian
3879,Reject Before Interview,511,2.93,3.19,-0.24,Male,Asian
3880,Reject Before Interview,516,3.53,3.66,0.69,Female,Hispanic
3881,Reject Before Interview,515,3.97,3.95,0.44,Female,Multiple
3882,Reject Before Interview,520,3.66,3.76,1.77,Female,White/Caucasian
3883,Reject Before Interview,502,3.29,3.45,0.97,Female,White/Caucasian
3884,Reject Incomplete,,2.75,3.1,,Male,Asian
3885,Reject Before Interview,490,3.38,3.42,-0.88,Male,Hispanic
3886,Reject Before Interview,508,3.29,3.52,-0.27,Female,White/Caucasian
3887,Reject Incomplete,,3.25,3.39,,Male,Hispanic
3888,Reject Before Interview,519,3.89,3.67,0.1,Male,White/Caucasian
3889,Reject Before Interview,506,3.63,3.73,-1.1,Male,Asian
3890,Reject Incomplete,485,3,3.05,-1.34,Male,Hispanic
3891,Reject Before Interview,504,3.14,3.34,1.1,Female,African American
3892,Reject Before Interview,514,3.91,3.95,0.44,Male,White/Caucasian
3893,Reject Before Interview,506,3.02,3.37,-1.15,Male,Hispanic
3894,Reject After Interview,514,3.42,3.65,-2.11,Female,White/Caucasian
3895,Waitlist Declined,511,4,4,0.93,Female,White/Caucasian
3896,Reject Before Interview,509,4,4,1.19,Female,Asian
3897,Reject Before Interview,512,3.84,3.88,0.83,Female,Asian
3898,Withdrawn After Acceptance,525,4,4,-0.2,Male,White/Caucasian
3899,Reject Incomplete,502,3.17,3.38,-0.61,Female,African American
3900,Reject Before Interview,512,3.76,3.71,-1.39,Female,Asian
3901,Reject Before Interview,503,3.42,3.65,-0.41,Female,Asian
3902,Reject Before Interview,515,3.83,3.89,-0.57,Male,Asian
3903,Reject Before Interview,508,3.88,3.94,2.27,Male,Hispanic
3904,Matriculated,,4,4,,Male,Asian
3905,Reject Before Interview,503,3.47,3.54,-0.85,Male,Asian
3906,Reject Incomplete,502,2.74,3.18,,Male,Hispanic
3907,Matriculated,507,3.95,3.97,-1.4,Female,Asian
3908,Reject Incomplete,514,3.8,3.87,,Male,Hispanic
3909,Withdrawal Before Interview,523,4,4,1.33,Female,Asian
3910,Reject Before Interview,509,3.7,3.82,0.52,Female,White/Caucasian
3911,Reject Incomplete,485,2.75,3.08,,Female,African American
3912,Reject Before Interview,,4,3.97,0.68,Female,White/Caucasian
3913,Reject Before Interview,502,3.64,3.64,-0.95,Female,Asian
3914,Reject Before Interview,516,3.81,3.87,-0.51,Female,Asian
3915,Withdrawn Through Match,523,4,4,1.53,Male,Hispanic
3916,Reject Before Interview,506,3.74,3.57,-0.21,Male,Hispanic
3917,Reject Incomplete,518,3.78,3.77,0.27,Male,White/Caucasian
3918,Reject Before Interview,504,3.28,3.42,0.49,Female,White/Caucasian
3919,Reject Before Interview,492,3.42,3.57,-0.23,Female,Unreported
3920,Withdrawal Before Interview,486,3.36,3.6,0.54,Female,Asian
3921,Reject Before Interview,508,3.24,3.58,0.53,Female,White/Caucasian
3922,Reject Before Interview,500,3.74,3.78,-0.88,Female,Hispanic
3923,Reject Before Interview,500,2.27,2.63,-0.09,Female,African American
3924,Reject Before Interview,506,3.87,3.92,0.9,Female,White/Caucasian
3925,Reject After Interview,505,2.84,3.1,0.21,Female,Asian
3926,Reject After Interview,508,4,3.92,0.12,Female,Hispanic
3927,Withdrawn After Acceptance,508,3.91,3.9,-0.84,Male,White/Caucasian
3928,Reject Before Interview,,2.91,3.14,-0.41,Male,Multiple
3929,Reject Incomplete,499,2.87,3.26,,Female,White/Caucasian
3930,Reject Before Interview,509,3.81,3.9,0.26,Female,White/Caucasian
3931,Reject Incomplete,494,2.87,2.92,-2.6,Decline to Answer,African American
3932,Reject Before Interview,521,3.84,3.88,0.59,Male,Asian
3933,Reject Incomplete,498,3.77,3.71,-1.3,Female,White/Caucasian
3934,Reject Before Interview,510,3.45,3.58,-0.59,Male,Asian
3935,Reject Before Interview,516,3.32,3.47,0.34,Female,Asian
3936,Reject Before Interview,512,3.47,3.65,0.02,Female,Asian
3937,Reject After Interview,504,3.44,3.5,0.02,Male,White/Caucasian
3938,Reject Incomplete,510,2.87,3.19,-0.35,Male,White/Caucasian
3939,Reject Incomplete,514,3.69,3.79,1.97,Female,Asian
3940,Reject Before Interview,519,3.97,3.95,-0.45,Male,White/Caucasian
3941,Reject Before Interview,508,3.81,3.85,-0.48,Male,Asian
3942,Reject Before Interview,507,3.7,3.84,-1.57,Male,Asian
3943,Reject Before Interview,507,3.4,3.59,1.5,Male,Multiple
3944,Reject Before Interview,510,3.67,3.79,-1.34,Male,Asian
3945,Reject Incomplete,508,3.8,3.8,0.46,Male,White/Caucasian
3946,Withdrawn Through Match,507,4,4,0.24,Male,Hispanic
3947,Reject Before Interview,512,3.57,3.65,,Female,White/Caucasian
3948,Reject Before Interview,509,3.82,3.82,-1.55,Male,Hispanic
3949,Reject Incomplete,511,3.38,3.54,0.59,Male,White/Caucasian
3950,Reject Before Interview,510,3.13,3.3,,Male,White/Caucasian
3951,Reject Before Interview,500,2.91,3.24,-0.86,Male,Hispanic
3952,Reject Incomplete,500,3.8,3.53,0.27,Male,White/Caucasian
3953,Prelim Reject,514,4,3.96,-1.49,Male,White/Caucasian
3954,Withdrawn After Acceptance,519,4,4,-0.56,Male,Asian
3955,Withdrawal Before Interview,,3.26,3.39,,Male,White/Caucasian
3956,Reject Before Interview,500,3.16,3.43,-1.29,Male,Multiple
3957,Reject Before Interview,513,3.86,3.89,0.46,Male,White/Caucasian
3958,Reject Before Interview,506,3.64,3.72,-1.24,Female,White/Caucasian
3959,Reject Before Interview,506,3.89,3.93,-0.86,Male,Unreported
3960,Reject Before Interview,504,3.16,3.28,0.66,Male,White/Caucasian
3961,Reject Before Interview,497,3.67,3.89,0.95,Female,White/Caucasian
3962,Reject Before Interview,510,3.8,3.9,0.1,Female,Asian
3963,Reject Before Interview,501,2.79,3.02,1.33,Female,White/Caucasian
3964,Reject Before Interview,484,3.12,3.44,0.3,Female,Hispanic
3965,Reject Before Interview,517,3.54,3.63,0.29,Male,White/Caucasian
3966,Reject Before Interview,507,3.64,3.72,-0.02,Female,Hispanic
3967,Reject Incomplete,492,2.85,3.01,-0.31,Female,Asian
3968,Reject Before Interview,506,3.55,3.46,-1.38,Female,White/Caucasian
3969,Reject Incomplete,505,3.56,3.7,-0.19,Female,White/Caucasian
3970,Reject After Interview,517,3.68,3.82,,Male,White/Caucasian
3971,Reject Before Interview,517,3.55,3.82,0.35,Female,Asian
3972,Withdrawal After Interview,503,3.94,3.97,-0.57,Female,White/Caucasian
3973,Reject Before Interview,496,3.78,3.84,0.95,Female,White/Caucasian
3974,Reject Before Interview,501,3.66,3.75,-0.3,Male,Hispanic
3975,Reject Before Interview,501,3.82,3.82,-0.38,Female,Hispanic
3976,Reject Incomplete,517,4,4,,Female,Asian
3977,Reject Before Interview,518,3.67,3.75,-0.5,Male,Asian
3978,Withdrawal Before Interview,495,3.46,3.74,1.19,Female,Unreported
3979,Matriculated,504,4,3.98,0.3,Female,White/Caucasian
3980,Reject Before Interview,493,4,3.85,0.08,Male,Hispanic
3981,Reject Before Interview,513,3.92,3.94,-0.15,Male,Asian
3982,Reject Before Interview,492,2.54,2.7,0.2,Female,Asian
3983,Reject Before Interview,499,3.94,3.95,-0.42,Female,White/Caucasian
3984,Reject Before Interview,496,2.75,2.9,-0.09,Male,Hispanic
3985,Reject Incomplete,518,3.71,3.86,0.81,Male,White/Caucasian
3986,Reject Before Interview,503,3.8,3.88,,Female,Asian
3987,Reject Before Interview,495,2.82,3.13,-0.45,Male,Asian
3988,Reject Before Interview,,3.81,3.77,,Male,White/Caucasian
3989,Withdrawal Before Interview,,3.78,3.83,-0.97,Male,White/Caucasian
3990,Reject Before Interview,500,3.88,3.89,-2.08,Male,White/Caucasian
3991,Reject Before Interview,505,3.33,3.53,0.66,Female,White/Caucasian
3992,Reject Before Interview,489,2.95,3.27,-0.57,Female,African American
3993,Reject Incomplete,507,2.97,3.33,,Female,African American
3994,Reject Before Interview,512,3.8,3.81,-0.65,Male,Asian
3995,Reject Before Interview,510,3.47,3.74,-0.25,Male,White/Caucasian
3996,Reject Before Interview,506,3.52,3.72,-0.35,Female,Asian
3997,Reject Before Interview,502,3.61,3.67,-0.6,Female,White/Caucasian
3998,Reject Before Interview,512,3.84,3.88,-0.34,Female,Asian
3999,Reject Incomplete,,3.62,3.59,,Male,White/Caucasian
4000,Reject Before Interview,509,4,4,-1.71,Male,White/Caucasian
4001,Withdrawn Through Match,509,4,4,-0.4,Female,Unreported
4002,Reject Incomplete,501,3.88,3.89,,Male,Multiple
4003,Reject Before Interview,517,4,4,1.17,Female,White/Caucasian
4004,Reject Before Interview,513,3.93,3.94,1.6,Male,Asian
4005,Reject Before Interview,508,3.51,3.6,0.09,Female,Asian
4006,Withdrawn Through Match,514,3.91,3.93,-0.83,Female,White/Caucasian
4007,Reject Before Interview,513,4,3.82,0.42,Male,Hispanic
4008,Reject Before Interview,505,2.89,3.27,-0.01,Female,African American
4009,Reject Before Interview,507,3.8,3.72,0.23,Decline to Answer,White/Caucasian
4010,Reject Before Interview,515,4,3.93,0.91,Male,Asian
4011,Reject Before Interview,510,2.63,2.85,,Female,Black or African American 
4012,Reject Before Interview,513,3.44,3.64,0.31,Male,White/Caucasian
4013,Reject Incomplete,516,3.94,3.93,-1.65,Male,White/Caucasian
4014,Reject Incomplete,,3.73,3.78,,Female,Hispanic
4015,Reject Incomplete,509,2.62,3.04,,Female,White/Caucasian
4016,Reject After Interview,510,3.66,3.76,-0.65,Male,Asian
4017,Reject Before Interview,507,3.03,3.38,0.68,Female,Unreported
4018,Withdrawn Through Match,512,3.95,3.98,-0.23,Female,Hispanic
4019,Reject Incomplete,490,3.85,3.74,,Male,White/Caucasian
4020,Reject Before Interview,492,2.42,3.08,-0.16,Female,Asian
4021,Reject Before Interview,509,3.77,3.9,-0.79,Male,White/Caucasian
4022,Reject After Interview,508,4,4,-0.15,Male,Asian
4023,Reject Before Interview,503,3.89,3.95,0.53,Female,Hispanic
4024,Reject After Interview,522,3.17,3.65,0.27,Female,Asian
4025,Reject Incomplete,500,3.32,3.45,0.47,Female,White/Caucasian
4026,Reject Before Interview,498,2.87,3.06,0.47,Female,Asian
4027,Reject After Interview,515,4,4,0.36,Female,Asian
4028,Reject After Interview,500,3.43,3.62,-0.91,Female,White/Caucasian
4029,Reject Before Interview,517,4,4,0.91,Female,Asian
4030,Reject Before Interview,510,3.49,3.68,-0.23,Female,White/Caucasian
4031,Reject Before Interview,507,3.59,3.73,0.02,Male,Asian
4032,Reject Before Interview,508,3.55,3.69,-0.17,Female,African American
4033,Reject Before Interview,514,2.8,3.39,1.03,Male,White/Caucasian
4034,Reject Before Interview,500,3.23,3.27,-0.16,Male,White/Caucasian
4035,Reject Before Interview,514,3.19,3.37,1.42,Male,Multiple
4036,Reject Before Interview,508,3.73,3.86,1.24,Male,White/Caucasian
4037,Reject Incomplete,497,3.57,3.68,-0.88,Female,Hispanic
4038,Reject Before Interview,499,3.07,3.22,0.17,Female,African American
4039,Reject Incomplete,,4,4,,Male,Hispanic
4040,Withdrawal Before Interview,518,3.98,3.96,0.44,Male,White/Caucasian
4041,Reject Before Interview,491,3.5,3.73,-1,Male,Hispanic
4042,Reject Before Interview,509,3.53,3.7,-1.18,Female,Asian
4043,Reject Before Interview,514,3.87,3.89,-0.19,Male,White/Caucasian
4044,Reject Before Interview,495,3.5,3.6,-1.66,Male,Asian
4045,Reject Before Interview,496,2.93,2.62,-1.49,Male,African American
4046,Withdrawn Through Match,522,4,4,0.91,Female,Asian
4047,Reject Before Interview,501,3.62,3.79,-1.42,Female,White/Caucasian
4048,Reject After Interview,513,3.47,3.56,0.06,Male,White/Caucasian
4049,Reject After Interview,504,3.24,3.6,-1.69,Female,White/Caucasian
4050,Withdrawn After Acceptance,516,3.59,3.67,-0.23,Male,Asian
4051,Reject Incomplete,495,3.81,3.9,0.85,Male,Asian
4052,Reject Before Interview,503,2.74,3.13,0.52,Female,White/Caucasian
4053,Withdrawn by School,522,4,4,0.45,Female,Asian
4054,Reject Before Interview,482,2.55,3.1,-1.96,Female,African American
4055,Reject Incomplete,520,3.97,3.98,-0.59,Male,White/Caucasian
4056,Reject Before Interview,508,3.27,3.32,-0.65,Male,White/Caucasian
4057,Reject After Interview,514,4,3.96,0.06,Male,White/Caucasian
4058,Reject Before Interview,507,3.58,3.74,1.98,Female,Hispanic
4059,Reject Before Interview,502,3.25,2.91,-2.54,Male,White/Caucasian
4060,Reject Before Interview,513,3.99,3.89,0.45,Female,Hispanic
4061,Reject Before Interview,512,3.7,3.74,-0.21,Male,White/Caucasian
4062,Reject Before Interview,513,4,3.97,0.34,Female,Asian
4063,Reject Before Interview,484,3.34,3.68,-1.05,Male,African American
4064,Reject Incomplete,511,3.54,3.62,-0.15,Male,White/Caucasian
4065,Reject Before Interview,491,3.48,3.45,-1.42,Female,African American
4066,Reject Incomplete,496,3.4,3.54,,Female,Hispanic
4067,Reject Before Interview,507,3.28,3.59,-1.91,Female,Asian
4068,Reject Incomplete,482,2.02,2.4,,Male,African American
4069,Reject Before Interview,498,3.66,3.78,0.57,Female,Asian
