r_ID,Status_Description,MCAT,GPA_Science ,GPA_Overall,CASPer,Gender,Ethnicity
2858,Reject Before Interview,,3.22,3.37,,Male,Asian
2859,Reject Before Interview,503,3.16,3.43,-1.35,Female,African American
2860,Reject After Interview,513,3.67,3.85,-1.92,Female,Asian
2861,Admitted,507,3.91,3.88,-1.03,Male,Hispanic
2862,Reject Before Interview,517,3.77,3.88,,Female,Multiple
2863,Reject Before Interview,480,3.61,3.77,-0.47,Female,White/Caucasian
2864,Reject Before Interview,512,4,3.96,-0.35,Male,Asian
2865,Reject Before Interview,497,3.74,3.81,0.09,Male,White/Caucasian
2866,Reject Before Interview,508,4,4,1.03,Male,White/Caucasian
2867,Reject Before Interview,504,3.48,3.45,-2.05,Male,African American
2868,Reject Before Interview,504,3.85,3.91,0.21,Female,Asian
2869,Prelim Reject,506,3.52,3.72,-1.04,Female,Unreported
2870,Reject Before Interview,511,3.41,3.47,0.28,Female,Asian
2871,Reject Before Interview,497,3.19,3.5,1.47,Female,White/Caucasian
2872,Reject Before Interview,502,3.36,3.45,-0.73,Female,African American
2873,Reject Before Interview,494,3.21,3.54,-0.37,Female,African American
2874,Reject Before Interview,511,4,4,,Male,White/Caucasian
2875,Reject Before Interview,503,4,3.98,,Male,White/Caucasian
2876,Reject Before Interview,511,3.91,3.97,1.45,Female,Asian
2877,Reject Before Interview,508,3.68,3.65,-0.52,Female,White/Caucasian
2878,Waitlist Offered,522,4,4,-0.2,Male,Unreported
2879,Reject Before Interview,512,3.86,3.88,2.07,Female,Asian
2880,Reject Before Interview,521,3.52,3.58,0.02,Male,White/Caucasian
2881,Reject Before Interview,507,3.28,3.35,-0.44,Male,Asian
2882,Offer Declined,518,4,4,1.16,Female,Multiple
2883,Waitlist Offered,506,3.63,3.75,-0.4,Male,White/Caucasian
2884,Reject After Interview,510,3.83,3.87,0.86,Male,Asian
2885,Withdrawn After Acceptance,510,3.79,3.87,1.35,Male,Asian
2886,Reject Before Interview,516,4,4,0.15,Male,White/Caucasian
2887,Reject After Interview,513,3.56,3.7,0.12,Female,Asian
2888,Reject Before Interview,492,2.74,3.11,-0.23,Female,Multiple
2889,Reject Before Interview,509,3.68,3.82,,Female,White/Caucasian
2890,Reject Before Interview,492,2.51,3.13,-0.65,Female,Asian
2891,Reject Before Interview,520,3.89,3.92,-0.38,Female,White/Caucasian
2892,Reject Before Interview,521,3.82,3.84,-3.26,Male,White/Caucasian
2893,Reject Before Interview,503,3.28,3.52,1,Female,Asian
2894,Reject Before Interview,497,3.21,3.29,-0.89,Female,African American
2895,Reject Before Interview,508,3.85,3.9,-1.05,Male,Asian
2896,Reject After Interview,516,3.18,3.37,-0.4,Male,Hispanic
2897,Reject Before Interview,516,3.94,3.93,0.81,Female,White/Caucasian
2898,Deferred,,4,3.99,-0.21,Male,Hispanic
2899,Reject Before Interview,,3.67,3.81,0.19,Female,Multiple
2900,Reject Before Interview,525,4,4,,Male,White/Caucasian
2901,Reject Before Interview,494,3.44,3.44,-0.38,Female,Asian
2902,Admitted,508,3.87,3.93,-0.87,Male,White/Caucasian
2903,Reject Before Interview,508,3.1,3.24,-1.5,Female,Asian
2904,Withdrawn within Match Range,522,4,4,0.69,Female,Asian
2905,Reject Before Interview,500,3.25,3.42,0.33,Male,Asian
2906,Reject Before Interview,517,3.65,3.77,0.09,Female,Asian
2907,Reject After Interview,504,3.66,3.83,0.56,Female,Multiple
2908,Reject Before Interview,523,3.95,3.97,,Male,Asian
2909,Reject Before Interview,522,3.33,3.18,-1.23,Female,Multiple
2910,Reject Before Interview,496,3.55,3.71,-1.17,Female,African American
2911,Waitlist Declined,520,3.9,3.93,-0.27,Male,White/Caucasian
2912,Reject Before Interview,521,3.53,3.73,1.35,Female,White/Caucasian
2913,Reject Before Interview,521,3.86,3.76,-0.45,Male,Asian
2914,Reject Before Interview,511,3.43,3.66,0.44,Male,White/Caucasian
2915,Withdrawn Through Match,517,3.95,3.97,-0.59,Female,Asian
2916,Reject Before Interview,506,3.35,3.52,-0.04,Female,White/Caucasian
2917,Reject Before Interview,500,3.2,3.38,,Male,Multiple
2918,Reject Before Interview,500,3.49,3.58,-0.03,Female,White/Caucasian
2919,Reject Before Interview,506,3.7,3.74,-1.46,Female,White/Caucasian
2920,Withdrawn Through Match,519,3.38,3.64,0.51,Male,White/Caucasian
2921,Admitted,505,3.55,3.65,-0.76,Male,African American
2922,Reject Before Interview,516,3.22,3.24,0.01,Male,White/Caucasian
2923,Reject Before Interview,509,3.59,3.51,,Male,African American
2924,Waitlist Offered,508,3.59,3.68,-2.49,Male,Asian
2925,Reject Before Interview,513,3.6,3.83,0.81,Male,White/Caucasian
2926,Admitted,503,3.64,3.65,-1.71,Female,Asian
2927,Reject Before Interview,515,3.3,3.68,0.86,Female,Asian
2928,Reject Before Interview,513,2.55,3.08,,Male,Asian
2929,Withdrawn Through Match,512,3.84,3.92,2.07,Male,Asian
2930,Reject Before Interview,504,3.68,3.77,-0.07,Male,Hispanic
2931,Reject Before Interview,501,3.8,3.85,-0.07,Female,White/Caucasian
2932,Reject Before Interview,508,3.24,3.31,-0.15,Male,White/Caucasian
2933,Reject Before Interview,508,3.53,3.6,-1.42,Male,Unreported
2934,Admitted,512,3.86,3.93,-0.52,Male,White/Caucasian
2935,Reject Before Interview,495,3.48,3.66,-1.42,Female,Hispanic
2936,Reject Before Interview,497,2.52,3.06,-1.47,Female,African American
2937,Reject Before Interview,506,3.1,3.6,-2.07,Male,Asian
2938,Reject Before Interview,508,3.95,3.97,0.62,Female,Asian
2939,Reject After Interview,511,3.86,3.89,0.65,Female,White/Caucasian
2940,Reject Before Interview,504,3.86,3.9,-0.7,Female,Asian
2941,Withdrawn After Acceptance,522,3.96,3.96,-0.59,Male,White/Caucasian
2942,Reject Before Interview,512,3.52,3.59,-0.85,Male,Asian
2943,Reject Before Interview,515,3.84,3.84,0.62,Male,Asian
2944,Reject Before Interview,,3.23,3.38,,Female,White/Caucasian
2945,Withdrawn Through Match,515,4,4,0.79,Male,Asian
2946,Reject Before Interview,510,2.53,2.81,-0.37,Male,Hispanic
2947,Admitted,507,3.99,3.83,-2.2,Male,White/Caucasian
2948,Reject Before Interview,516,3.69,3.69,1.28,Female,Asian
2949,Reject After Interview,516,3.49,3.72,0.19,Female,Asian
2950,Reject Before Interview,497,3.49,3.61,0,Female,White/Caucasian
2951,Reject Before Interview,509,3.84,3.87,0.76,Female,Asian
2952,Withdrawn Through Match,504,3.96,3.98,-0.7,Female,Asian
2953,Withdrawn Through Match,512,3.81,3.81,1.45,Female,White/Caucasian
2954,Reject Before Interview,489,3.4,3.69,,Female,Multiple
2955,Reject Before Interview,509,3.81,3.87,1.05,Female,Hispanic
2956,Reject Before Interview,507,3.57,3.7,,Female,Unreported
2957,Reject Before Interview,511,3.18,3.22,1.48,Male,Hispanic
2958,Reject Before Interview,512,3.1,3.35,1.16,Female,Asian
2959,Reject Before Interview,509,3.85,3.89,-1.42,Male,Hispanic
2960,Reject Before Interview,497,3.95,3.97,-0.49,Female,Unreported
2961,Reject Before Interview,504,4,3.95,-1.78,Male,White/Caucasian
2962,Withdrawn Through Match,504,3.38,3.54,-1.13,Female,Hispanic
2963,Reject Before Interview,505,3.72,3.81,1.34,Female,Asian
2964,Reject Before Interview,498,3.35,3.35,,Female,White/Caucasian
2965,Reject Before Interview,497,3.92,3.95,-0.67,Female,White/Caucasian
2966,Reject Before Interview,506,3.71,3.81,-0.42,Female,Asian
2967,Withdrawn Through Match,513,4,4,0.59,Male,Asian
2968,Withdrawn Through Match,518,3.41,3.57,2.02,Female,Unreported
2969,Reject Before Interview,503,3.09,3.24,0.66,Female,Asian
2970,Withdrawn Through Match,505,3.72,3.77,-0.4,Male,White/Caucasian
2971,Reject Before Interview,520,4,3.97,0.41,Female,Asian
2972,Reject Before Interview,512,4,4,-0.81,Female,White/Caucasian
2973,Reject Before Interview,492,3.63,3.7,0.12,Male,White/Caucasian
2974,Reject Before Interview,516,3.22,3.45,0.37,Male,White/Caucasian
2975,Withdrawn within Match Range,501,3.43,3.52,0.11,Female,Hispanic
2976,Reject Before Interview,512,3.72,3.77,0.73,Female,White/Caucasian
2977,Reject Before Interview,511,3.55,3.67,-0.7,Male,Asian
2978,Reject Before Interview,514,3.31,3.32,-0.48,Male,Asian
2979,Withdrawn within Match Range,514,3.34,3.5,-1.64,Female,Asian
2980,Reject Before Interview,509,3.73,3.7,0.87,Male,Hispanic
2981,Reject Before Interview,510,3.94,3.97,-0.65,Female,Asian
2982,Reject Before Interview,497,3.56,3.73,-0.13,Female,White/Caucasian
2983,Withdrawn Through Match,508,3.62,3.72,-0.37,Male,Hispanic
2984,Reject Before Interview,501,3.16,3.55,-0.63,Female,White/Caucasian
2985,Withdrawn After Acceptance,521,4,4,,Male,White/Caucasian
2986,Reject Before Interview,501,3.71,3.8,,Female,Hispanic
2987,Reject Before Interview,510,3.69,3.79,-2.07,Male,Asian
2988,Reject Before Interview,479,2.8,2.93,,Female,Hispanic
2989,Admitted,511,4,4,-0.9,Female,Hispanic
2990,Withdrawn Through Match,506,3.96,3.9,-1.27,Male,Hispanic
2991,Prelim Reject,506,3.62,3.52,,Male,Asian
2992,Withdrawn Through Match,526,3.84,3.89,-0.18,Male,Hispanic
2993,Waitlist Offered,506,3.88,3.93,-0.33,Female,White/Caucasian
2994,Prelim Reject,506,4,4,,Male,Asian
2995,Reject Before Interview,512,3.64,3.76,0.03,Male,Asian
2996,Reject Before Interview,505,2.69,3.13,0.16,Female,White/Caucasian
2997,Reject Before Interview,503,3.15,3.34,2.56,Male,Hispanic
2998,Reject Before Interview,508,3.24,3.37,-1.04,Female,White/Caucasian
2999,Reject Before Interview,,3.03,3.12,0,Female,African American
3000,Reject Before Interview,511,4,3.88,0.28,Female,White/Caucasian
3001,Reject Before Interview,481,3.94,3.82,-1.34,Male,White/Caucasian
3002,Reject Before Interview,501,3.53,3.7,-0.13,Female,Hispanic
3003,Reject Before Interview,516,3.56,3.74,-0.49,Female,Asian
3004,Reject Before Interview,502,3.87,3.92,,Female,White/Caucasian
3005,Reject Before Interview,496,3.24,3.46,-1.68,Female,Multiple
3006,Admitted,506,3.85,3.9,-0.69,Female,Asian
3007,Admitted,517,4,4,0.33,Male,Asian
3008,Reject Before Interview,504,3.6,3.66,-1.03,Male,Hispanic
3009,Reject Before Interview,,3.32,3.59,,Female,African American
3010,Reject Before Interview,507,3.92,3.89,0.84,Female,White/Caucasian
3011,Reject Before Interview,514,2.9,3.25,-0.93,Male,White/Caucasian
3012,Reject Before Interview,518,4,4,1.14,Male,White/Caucasian
3013,Reject Before Interview,504,3.75,3.82,0.84,Female,White/Caucasian
3014,Reject Before Interview,500,3.33,3.28,-0.98,Male,Asian
3015,Reject Before Interview,489,3.68,3.67,-1.63,Female,White/Caucasian
3016,Reject Before Interview,500,2.36,2.71,-0.1,Female,Asian
3017,Admitted,511,3.49,3.42,1.51,Male,Asian
3018,Prelim Reject,512,3.16,3.09,,Male,Asian
3019,Reject Before Interview,507,3.95,3.94,-0.45,Female,Asian
3020,Reject Before Interview,492,4,4,-2.14,Male,African American
3021,Reject Before Interview,518,3.86,3.93,,Female,Asian
3022,Reject Before Interview,509,3.23,3.34,-0.01,Female,African American
3023,Withdrawn within Match Range,522,4,4,-0.56,Male,White/Caucasian
3024,Reject Before Interview,500,4,4,0.71,Female,White/Caucasian
3025,Reject Before Interview,491,3.72,3.9,,Male,African American
3026,Reject Before Interview,511,3.2,3.44,0.36,Female,African American
3027,Reject Before Interview,514,3.89,3.92,-0.15,Male,White/Caucasian
3028,Reject Before Interview,513,4,4,0,Female,White/Caucasian
3029,Admitted,518,4,4,0.52,Male,White/Caucasian
3030,Reject Before Interview,508,3.71,3.88,0.18,Male,Asian
3031,Reject Before Interview,,3.93,3.87,-0.37,Male,Asian
3032,Prelim Reject,497,3.26,3.58,,Female,African American
3033,Reject Before Interview,511,3.24,3.4,-0.02,Female,Asian
3034,Reject Before Interview,499,2.93,3.24,-1.73,Female,Multiple
3035,Reject Before Interview,507,3.3,3.37,-0.73,Male,White/Caucasian
3036,Reject Before Interview,497,3.52,3.7,-2.41,Female,Hispanic
3037,Reject Before Interview,504,3.76,3.77,-0.4,Female,African American
3038,Reject Before Interview,513,3.48,3.53,,Male,Hispanic
3039,Reject Before Interview,504,3.83,3.85,1.06,Female,Asian
3040,Reject Before Interview,511,3.86,3.91,,Male,Multiple
3041,Reject Before Interview,513,3.3,3.29,-0.73,Male,White/Caucasian
3042,Reject Before Interview,504,3.84,3.89,0.12,Male,White/Caucasian
3043,Reject After Interview,,4,4,1.61,Female,Asian
3044,Reject Before Interview,506,3.66,3.82,0.22,Female,Asian
3045,Reject Before Interview,503,3.66,3.46,,Female,White/Caucasian
3046,Reject Before Interview,511,3.69,3.75,0.37,Male,Asian
3047,Reject Before Interview,505,3.86,3.84,1.26,Male,White/Caucasian
3048,Reject Before Interview,509,3.68,3.76,-0.76,Female,White/Caucasian
3049,Reject Before Interview,505,3.5,3.62,,Male,Unreported
3050,Reject Before Interview,508,3.77,3.94,-0.24,Male,White/Caucasian
3051,Admitted,503,3.95,3.93,-1.43,Female,Hispanic
3052,Reject Before Interview,518,3.94,3.93,-0.43,Male,White/Caucasian
3053,Reject Before Interview,492,3.5,3.74,0.51,Female,Hispanic
3054,Reject Before Interview,484,1.73,2.59,,Female,African American
3055,Reject Before Interview,514,3.98,3.99,-0.81,Female,Asian
3056,Reject Before Interview,503,4,4,-1.28,Male,White/Caucasian
3057,Reject Before Interview,519,3.89,3.95,0.98,Male,Unreported
3058,Reject Before Interview,510,3.63,3.68,-0.5,Male,White/Caucasian
3059,Reject Before Interview,509,3.89,3.92,0.96,Male,Hispanic
3060,Reject Before Interview,501,3.96,3.98,-1.02,Female,Hispanic
3061,Reject Before Interview,514,3.68,3.77,0.66,Female,Multiple
3062,Reject Before Interview,498,3.3,3.46,0.07,Female,White/Caucasian
3063,Waitlist Offered,517,3.77,3.83,0.5,Male,White/Caucasian
3064,Reject Before Interview,513,3.84,3.87,-0.27,Female,Hispanic
3065,Withdrawn Through Match,515,3.93,3.95,-0.23,Male,Hispanic
3066,Withdrawn After Acceptance,513,4,4,0.41,Male,White/Caucasian
3067,Reject Before Interview,490,3.23,3.13,0,Male,African American
3068,Reject Before Interview,501,2.86,3.16,-0.59,Male,African American
3069,Reject Before Interview,494,2.61,3.17,0.26,Female,African American
3070,Reject After Interview,524,4,3.98,,Male,White/Caucasian
3071,Reject Before Interview,504,3.18,3.39,-0.43,Male,Asian
3072,Reject Before Interview,492,3.63,3.84,0,Female,Hispanic
3073,Reject Before Interview,510,3.54,3.73,0.36,Male,White/Caucasian
3074,Reject Before Interview,510,3.71,3.83,0.51,Female,White/Caucasian
3075,Withdrawn Through Match,508,3.99,3.92,-0.29,Female,White/Caucasian
3076,Reject Before Interview,512,3.47,3.78,-0.37,Female,Hispanic
3077,Reject Before Interview,482,2.5,2.94,0,Male,Hispanic
3078,Withdrawn After Acceptance,513,3.95,3.96,0.88,Male,Asian
3079,Withdrawn within Match Range,517,3.36,3.61,1.26,Female,White/Caucasian
3080,Reject Before Interview,503,3.2,3.33,-0.2,Male,White/Caucasian
3081,Withdrawal After Interview,510,3.33,3.45,0.67,Male,Hispanic
3082,Reject Before Interview,492,2.71,2.98,-1.27,Male,African American
3083,Prelim Reject,521,3.97,3.98,0.08,Female,Asian
3084,Reject Before Interview,512,3.73,3.85,0.78,Female,Asian
3085,Reject Before Interview,509,2.87,3.35,-0.31,Female,White/Caucasian
3086,Reject Before Interview,489,2.13,2.61,-1.31,Male,Hispanic
3087,Reject Before Interview,500,3.61,3.73,0.26,Female,Asian
3088,Reject Before Interview,500,3.52,3.7,0.15,Male,Multiple
3089,Reject Before Interview,513,3.58,3.77,-0.14,Female,White/Caucasian
3090,Reject Before Interview,517,3.79,3.91,,Male,Multiple
3091,Reject Before Interview,519,3.93,3.95,0.36,Female,Asian
3092,Reject Before Interview,512,3.82,3.88,-1.56,Female,Asian
3093,Reject After Interview,516,3.83,3.82,0.8,Male,Multiple
3094,Reject Before Interview,511,3.93,3.96,1.57,Male,White/Caucasian
3095,Reject Before Interview,512,3.64,3.75,0,Male,Asian
3096,Reject Before Interview,494,3.36,3.64,-0.55,Female,White/Caucasian
3097,Reject Before Interview,503,3.24,3.36,0.34,Female,Multiple
3098,Reject Before Interview,514,2.87,3.1,0.32,Female,Multiple
3099,Reject Before Interview,490,3,3.08,-2.19,Male,Hispanic
3100,Withdrawal After Interview,515,3.69,3.82,1.42,Female,Hispanic
3101,Reject Before Interview,503,3.79,3.87,,Female,Hispanic
3102,Reject Before Interview,510,3.95,3.97,1.29,Male,Asian
3103,Reject Before Interview,494,4,4,-0.78,Female,Asian
3104,Reject Before Interview,509,2.87,3.08,0.43,Female,White/Caucasian
3105,Admitted,513,3.88,3.92,0.22,Male,Asian
3106,Reject Before Interview,495,3.43,3.63,-0.73,Female,Hispanic
3107,Reject Before Interview,509,3.25,3.29,-1.2,Male,White/Caucasian
3108,Reject Before Interview,501,3.59,3.63,-0.49,Female,White/Caucasian
3109,Reject Before Interview,503,3.69,3.69,0.04,Female,Asian
3110,Reject Before Interview,503,3.54,3.59,0,Male,Hispanic
3111,Reject Before Interview,499,3.54,3.5,-0.31,Male,White/Caucasian
3112,Reject Before Interview,510,4,3.96,-1.53,Female,Asian
3113,Reject Before Interview,512,2.97,3.09,-0.59,Male,Multiple
3114,Reject Before Interview,501,3.03,2.95,-0.78,Male,Hispanic
3115,Reject Before Interview,498,2.78,2.98,-0.59,Female,Multiple
3116,Reject Before Interview,492,3.08,3.63,-0.2,Female,White/Caucasian
3117,Reject Before Interview,495,3.01,3.25,-0.48,Male,White/Caucasian
3118,Reject Before Interview,,3.47,3.68,,Male,African American
3119,Offer Declined,521,4,4,0.41,Male,Asian
3120,Reject Before Interview,,2.79,3.15,-1.7,Female,African American
3121,Reject Before Interview,511,3.81,3.88,0.81,Female,Multiple
3122,Reject After Interview,505,3.26,3.36,-0.42,Female,Hispanic
3123,Reject Before Interview,490,2.99,3.06,0,Female,African American
3124,Reject Before Interview,525,4,4,0.04,Male,Asian
3125,Admitted,505,3.49,3.75,1.28,Female,Asian
3126,Reject Before Interview,509,3.96,3.98,0,Male,White/Caucasian
3127,Reject After Interview,516,4,4,-0.03,Male,Asian
3128,Reject Before Interview,515,3.84,3.91,,Female,White/Caucasian
3129,Reject Before Interview,524,4,4,-0.03,Male,White/Caucasian
3130,Reject Before Interview,498,3.87,3.92,-0.73,Female,Hispanic
3131,Reject Before Interview,513,3.95,3.97,0.84,Male,Asian
3132,Admitted,510,4,3.98,-1.17,Female,White/Caucasian
3133,Reject Before Interview,506,2.91,2.98,,Male,White/Caucasian
3134,Reject Before Interview,518,3.82,3.9,,Female,Asian
3135,Withdrawn Through Match,509,3.7,3.8,-0.68,Female,Hispanic
3136,Reject Before Interview,502,3.12,3.36,-1.39,Male,Asian
3137,Withdrawal Before Interview,512,3.89,3.95,-1.04,Female,White/Caucasian
3138,Reject Before Interview,497,3.57,3.63,,Female,Asian
3139,Reject Before Interview,514,3.95,3.97,-0.23,Male,Asian
3140,Reject Before Interview,509,4,4,0.04,Female,Asian
3141,Reject Before Interview,514,3.66,3.72,0.08,Male,Asian
3142,Reject Before Interview,516,3.89,3.87,1.76,Male,Asian
3143,Reject Before Interview,519,3.95,3.98,1.67,Female,Asian
3144,Reject Before Interview,495,2.58,2.92,,Female,White/Caucasian
3145,Reject Before Interview,515,3.95,3.92,0.66,Female,White/Caucasian
3146,Reject Before Interview,521,4,4,1.51,Female,Hispanic
3147,Reject Before Interview,510,3.58,3.76,-0.13,Female,Asian
3148,Reject Before Interview,502,3.49,3.72,-1.35,Male,Hispanic
3149,Reject Before Interview,502,3.89,3.88,0,Male,Asian
3150,Reject Before Interview,502,3.42,3.69,-0.82,Female,White/Caucasian
3151,Reject Before Interview,500,3.21,3.23,,Female,Hispanic
