Random Unique Identifier,Admissions Decision,MCAT,GPA_Overall_Sci,Overall GPA,GPA_Grad_Total,Casper Score,Gender/Sex,Race/Ethnicity
6792,Rejected without Interview,498,3.62,3.75,,1.03,Female,White/Caucasian
6855,Rejected without Interview,505,3.66,3.75,,-0.88,Female,White/Caucasian
6926,Withdrew Application After Interview,514,3.7,3.75,,1.46,Female,White/Caucasian
6932,Withdrew Application After Interview,513,3.77,3.75,,0.84,Male,White/Caucasian
6954,Rejected without Interview,515,3.75,3.75,,0.27,Male,White/Caucasian
7024,Rejected without Interview,506,3.63,3.75,,-0.4,Male,White/Caucasian
7084,Withdrew Application Before Interview,,3.68,3.75,,,Female,White/Caucasian
7144,Rejected without Interview,504,3.7,3.75,,-0.33,Male,Hispanic
7213,Rejected without Interview,512,3.43,3.75,3.99,1.16,Female,White/Caucasian
7231,Rejected without Interview,500,3.8,3.75,3.96,0.18,Female,Hispanic
7301,Rejected without Interview,515,3.6,3.75,,-0.04,Female,Multiple
7390,Rejected without Interview,515,3.71,3.75,,0.02,Male,Multiple
7454,Rejected without Interview,506,3.59,3.75,,-0.22,Female,Asian
7472,Rejected without Interview,499,3.67,3.75,3.71,0.37,Female,White/Caucasian
7564,Rejected without Interview,505,3.49,3.75,,1.28,Female,Asian
7711,Rejected without Interview,502,3.6,3.75,,-0.22,Female,Asian
7765,Rejected without Interview,511,3.7,3.75,4,-1.31,Male,Hispanic
7814,Rejected without Interview,511,3.54,3.75,,1.57,Male,White/Caucasian
7862,Rejected without Interview,512,3.63,3.75,,-0.95,Male,Asian
8009,Offered Admissions-Matriculated,514,3.76,3.75,4,0.36,Male,Unreported
8028,Rejected without Interview,511,3.69,3.75,,1.29,Male,Asian
8264,Rejected without Interview,517,3.53,3.75,,-0.87,Male,White/Caucasian
8514,Rejected without Interview,510,3.43,3.75,,0.36,Male,Hispanic
8838,Rejected without Interview,511,3.83,3.75,,1.43,Male,White/Caucasian
8933,Rejected without Interview,506,3.85,3.75,,0.16,Male,White/Caucasian
8978,Rejected without Interview,493,3.51,3.75,,-0.66,Female,African American
8989,Rejected without Interview,519,3.74,3.75,,-1.14,Male,Asian
9318,Alternate Pool/Waitlist,505,3.75,3.75,,0.36,Male,Hispanic
9389,Rejected without Interview,507,3.62,3.75,4,-0.97,Female,White/Caucasian
9456,Rejected without Interview,506,3.64,3.75,,,Male,White/Caucasian
9510,Rejected without Interview,511,3.7,3.75,,0.03,Female,Asian
9590,Rejected without Interview,510,3.76,3.75,,0.79,Male,Asian
9653,Rejected without Interview,495,3.61,3.75,,-0.01,Female,Hispanic
9944,Rejected without Interview,500,3.53,3.75,,0.56,Male,White/Caucasian
10043,Alternate Pool/Waitlist,519,3.63,3.75,,0.5,Male,Asian
10051,Rejected without Interview,500,3.66,3.75,,0.36,Male,Asian
10132,Rejected without Interview,481,3.69,3.75,,,Female,White/Caucasian
10189,Rejected without Interview,510,3.7,3.75,,-1.38,Male,Asian
10346,Rejected without Interview,502,3.62,3.75,3.83,0.79,Female,White/Caucasian
10396,Rejected without Interview,501,3.71,3.75,,,Female,Asian
10399,Rejected without Interview,503,3.79,3.75,3.98,-0.21,Female,White/Caucasian
10407,Rejected without Interview,493,3.51,3.75,,-0.37,Female,White/Caucasian
10435,Rejected without Interview,486,3.73,3.75,,-2.54,Female,White/Caucasian
10474,Rejected without Interview,501,3.71,3.75,,-1.1,Male,White/Caucasian
10520,Rejected without Interview,511,3.7,3.75,,-0.09,Male,Asian
10607,Rejected without Interview,,3.51,3.75,,-1.99,Male,Hispanic
10636,Offered Admissions-Matriculated,515,3.66,3.75,,0.12,Male,Hispanic
10642,Offered Admissions-Matriculated,504,3.88,3.75,,1.42,Female,Hispanic
10645,Rejected without Interview,510,3.67,3.75,,-1.71,Male,White/Caucasian
10714,Rejected without Interview,501,3.53,3.75,,-0.65,Female,White/Caucasian
10739,Rejected without Interview,495,3.64,3.75,,0.06,Female,Multiple
10890,Rejected without Interview,503,3.64,3.75,,-1.3,Female,African American
11051,Rejected without Interview,511,3.79,3.75,,-0.75,Male,White/Caucasian
11072,Rejected without Interview,507,3.57,3.75,,0.16,Female,Hispanic
11127,Rejected without Interview,,3.59,3.75,,-1.54,Female,African American
11138,Rejected without Interview,503,3.64,3.75,,,Male,White/Caucasian
11165,Rejected without Interview,501,3.66,3.75,,-0.51,Female,White/Caucasian
11190,Withdrew Application After Interview,508,3.7,3.75,,-0.51,Male,African American
11351,Rejected without Interview,512,3.64,3.75,,-0.01,Male,Asian
11393,Rejected without Interview,476,3.75,3.75,,,Female,Hispanic
6202,Withdrew Application After Interview,506,3.69,3.74,,-1.34,Female,White/Caucasian
6287,Rejected without Interview,496,3.66,3.74,,-0.92,Male,Hispanic
6513,Rejected without Interview,510,3.55,3.74,,-0.52,Male,White/Caucasian
6664,Rejected without Interview,513,3.57,3.74,,0.82,Male,White/Caucasian
6841,Rejected without Interview,510,3.65,3.74,,0.48,Male,White/Caucasian
6892,Rejected without Interview,516,3.55,3.74,,-0.42,Male,White/Caucasian
6947,Rejected After Interviewer,505,3.74,3.74,,0.66,Male,Hispanic
6957,Rejected without Interview,502,3.55,3.74,,-2.23,Female,African American
6981,Rejected without Interview,512,3.55,3.74,,0.19,Male,Asian
7092,Rejected without Interview,509,3.78,3.74,,-1.78,Female,White/Caucasian
7150,Rejected without Interview,517,3.66,3.74,,-0.15,Male,White/Caucasian
7165,Alternate Pool/Waitlist,506,3.61,3.74,,-0.73,Female,African American
7181,Rejected without Interview,512,3.74,3.74,4,-1.93,Male,White/Caucasian
7279,Rejected without Interview,513,3.72,3.74,,1.17,Female,Asian
7417,Rejected without Interview,507,3.49,3.74,4,0.47,Female,White/Caucasian
7441,Rejected without Interview,511,3.62,3.74,4,1.06,Female,Multiple
7469,Declined Admissions Offer,506,3.56,3.74,,0,Female,African American
7544,Rejected without Interview,506,3.7,3.74,,-1.31,Female,White/Caucasian
7595,Rejected without Interview,508,3.63,3.74,,-1.3,Male,Asian
7679,Rejected without Interview,501,3.41,3.74,,-0.78,Female,Hispanic
7710,Rejected without Interview,511,3.72,3.74,,-0.15,Female,Multiple
7733,Rejected without Interview,520,3.74,3.74,,-0.92,Male,Asian
7824,Rejected without Interview,516,3.56,3.74,,-0.49,Female,Asian
7837,Offered Admissions-Matriculated,519,3.63,3.74,,-0.91,Female,Asian
7926,Rejected without Interview,510,3.63,3.74,,-0.6,Female,Unreported
8052,Rejected without Interview,510,3.73,3.74,,0.96,Male,Multiple
8173,Alternate Pool/Waitlist,510,3.68,3.74,,-0.17,Male,Hispanic
8206,Rejected without Interview,517,3.5,3.74,,-0.7,Male,Asian
8230,Rejected without Interview,506,3.63,3.74,,0.28,Female,Asian
8231,Rejected without Interview,512,3.65,3.74,4,-0.83,Female,White/Caucasian
8244,Rejected without Interview,498,3.5,3.74,3.94,1.69,Female,Asian
8301,Rejected without Interview,505,3.65,3.74,,-0.43,Male,White/Caucasian
8361,Rejected without Interview,500,3.83,3.74,4,-0.81,Female,Hispanic
8390,Rejected without Interview,500,3.71,3.74,,0.82,Female,Asian
8475,Rejected without Interview,511,3.59,3.74,,-2.82,Male,African American
8476,Rejected without Interview,508,3.67,3.74,,-0.66,Female,Multiple
8480,Rejected without Interview,504,3.75,3.74,,0.18,Male,White/Caucasian
8515,Rejected without Interview,512,3.66,3.74,,0.59,Female,Asian
8589,Rejected without Interview,507,3.72,3.74,3.6,-0.89,Female,Hispanic
8599,Rejected without Interview,499,3.69,3.74,,-1.15,Female,White/Caucasian
8665,Rejected without Interview,507,3.64,3.74,,0.07,Male,Asian
8673,Rejected without Interview,503,3.63,3.74,,-0.87,Female,Asian
8751,Declined Admissions Offer,515,3.59,3.74,,1.14,Female,Asian
8764,Rejected without Interview,512,3.76,3.74,,0.66,Male,Asian
8872,Rejected without Interview,503,3.57,3.74,,0.67,Female,White/Caucasian
8904,Declined Admissions Offer,512,3.56,3.74,,1.58,Male,White/Caucasian
8921,Rejected without Interview,511,3.64,3.74,,0.11,Male,White/Caucasian
8942,Rejected without Interview,508,3.65,3.74,,0.42,Female,Asian
8945,Alternate Pool/Waitlist,513,3.72,3.74,,-0.83,Male,African American
9049,Withdrew Application Before Interview,,3.65,3.74,,0.1,Male,African American
9068,Rejected without Interview,505,3.48,3.74,,-0.56,Male,Asian
9296,Rejected without Interview,500,3.72,3.74,,-0.07,Male,Hispanic
9472,Declined Admissions Offer,509,3.7,3.74,,0.51,Male,African American
9541,Rejected without Interview,505,3.64,3.74,,-0.9,Male,Asian
9572,Withdrew Application After Interview,511,3.68,3.74,,-0.85,Male,African American
9610,Rejected without Interview,506,3.38,3.74,,-0.47,Female,White/Caucasian
9648,Rejected without Interview,503,3.4,3.74,,0.25,Female,White/Caucasian
9881,Rejected without Interview,505,3.58,3.74,,-0.14,Female,White/Caucasian
9915,Rejected without Interview,505,3.52,3.74,,,Male,White/Caucasian
10090,Rejected without Interview,509,3.63,3.74,,-0.98,Female,Hispanic
10102,Rejected without Interview,493,3.57,3.74,,-0.6,Male,Hispanic
10156,Alternate Pool/Waitlist,507,3.83,3.74,,0.03,Female,Hispanic
10721,Rejected without Interview,492,3.5,3.74,,0.51,Female,Hispanic
10766,Rejected without Interview,507,3.49,3.74,,1.01,Female,White/Caucasian
10831,Rejected without Interview,504,3.5,3.74,,-0.29,Female,Hispanic
10912,Rejected without Interview,500,3.64,3.74,3.84,,Male,White/Caucasian
10979,Rejected without Interview,509,3.83,3.74,,-0.68,Male,African American
11011,Declined Admissions Offer,508,3.54,3.74,,0.91,Female,African American
11028,Rejected without Interview,503,3.71,3.74,3.54,-0.15,Male,White/Caucasian
11095,Rejected without Interview,500,3.62,3.74,,-1.51,Female,African American
11139,Rejected without Interview,500,3.61,3.74,4,,Female,Asian
11161,Rejected without Interview,497,3.6,3.74,,0.18,Female,Hispanic
11173,Rejected without Interview,510,3.66,3.74,3.87,-0.43,Female,Asian
6228,Rejected without Interview,498,3.77,3.73,,-0.97,Female,Hispanic
6453,Rejected without Interview,510,3.73,3.73,,0.44,Male,White/Caucasian
6507,Rejected without Interview,507,3.54,3.73,,0.05,Male,White/Caucasian
6519,Rejected without Interview,510,3.54,3.73,,0.36,Male,White/Caucasian
6623,Rejected without Interview,516,3.61,3.73,,-1.78,Female,Asian
6759,Rejected without Interview,511,3.65,3.73,,0.26,Male,Asian
6882,Rejected without Interview,501,3.41,3.73,,-0.95,Female,African American
6960,Rejected without Interview,512,3.6,3.73,,0.19,Female,Asian
7054,Rejected without Interview,503,3.47,3.73,,-1.97,Male,African American
7072,Declined Admissions Offer,514,3.71,3.73,,0.08,Male,White/Caucasian
7114,Rejected without Interview,510,3.53,3.73,,-0.15,Female,Asian
7248,Rejected without Interview,500,3.9,3.73,,-1.56,Male,White/Caucasian
7278,Rejected without Interview,506,3.67,3.73,,-1.2,Female,White/Caucasian
7369,Rejected without Interview,505,3.8,3.73,,-0.99,Male,Asian
7389,Rejected without Interview,516,3.5,3.73,,-0.33,Male,Asian
7432,Rejected without Interview,505,3.74,3.73,,,Male,Asian
7466,Rejected without Interview,488,3.71,3.73,,-2.12,Female,Hispanic
7538,Rejected without Interview,504,3.68,3.73,3.74,0.1,Male,White/Caucasian
7649,Rejected without Interview,512,3.58,3.73,4,-0.55,Female,Asian
7745,Rejected without Interview,506,3.63,3.73,,-0.06,Male,Asian
7772,Rejected without Interview,494,3.74,3.73,,-2.07,Female,Asian
7836,Rejected without Interview,499,3.81,3.73,,-1.01,Male,White/Caucasian
7850,Declined Admissions Offer,521,3.53,3.73,,1.35,Female,White/Caucasian
7860,Rejected without Interview,510,3.6,3.73,,0.57,Male,Asian
7902,Rejected without Interview,507,3.46,3.73,,0.89,Female,White/Caucasian
7949,Declined Admissions Offer,514,3.82,3.73,,-0.33,Male,Hispanic
8134,Withdrew Application After Interview,518,3.5,3.73,,1.23,Male,Asian
8172,Rejected without Interview,505,3.85,3.73,,0.38,Male,Multiple
8213,Rejected without Interview,520,3.49,3.73,,-1.12,Male,Asian
8220,Rejected without Interview,507,3.48,3.73,4,0.89,Female,Multiple
8237,Rejected without Interview,490,3.73,3.73,,-1.1,Female,White/Caucasian
8246,Rejected without Interview,498,3.82,3.73,,-0.59,Female,Asian
8420,Rejected without Interview,508,3.58,3.73,3.91,1.9,Female,Asian
8571,Rejected without Interview,504,3.67,3.73,,0.38,Female,White/Caucasian
8611,Withdrew Application After Interview,521,3.69,3.73,,0.69,Male,White/Caucasian
8774,Rejected without Interview,496,3.7,3.73,,0.16,Male,White/Caucasian
8875,Rejected without Interview,514,3.67,3.73,,-0.37,Female,Unreported
9014,Offered Admissions-Matriculated,506,3.56,3.73,,1.33,Female,White/Caucasian
9029,Declined Admissions Offer,515,3.65,3.73,,1.09,Male,African American
9082,Rejected without Interview,513,3.48,3.73,,-0.2,Female,White/Caucasian
9099,Rejected without Interview,504,3.64,3.73,,-3.38,Male,African American
9137,Alternate Pool/Waitlist,513,3.7,3.73,,-0.37,Female,Asian
9141,Rejected without Interview,510,3.55,3.73,,0.74,Male,White/Caucasian
9306,Rejected without Interview,507,3.55,3.73,,2.56,Male,White/Caucasian
9349,Rejected without Interview,509,3.57,3.73,,1.6,Male,Asian
9374,Rejected without Interview,510,3.65,3.73,,-0.15,Male,White/Caucasian
9446,Rejected without Interview,509,3.6,3.73,,-0.07,Female,White/Caucasian
9518,Offered Admissions-Matriculated,504,3.61,3.73,,0.25,Female,African American
9534,Rejected without Interview,510,3.5,3.73,,1.02,Female,White/Caucasian
9734,Rejected without Interview,503,3.63,3.73,,-0.98,Female,Asian
9857,Rejected without Interview,510,3.58,3.73,,0.68,Female,Asian
9862,Rejected without Interview,486,3.29,3.73,,-2.05,Male,African American
9864,Rejected without Interview,511,3.42,3.73,,,Female,White/Caucasian
9937,Rejected without Interview,500,3.61,3.73,,0.92,Female,Asian
10005,Rejected without Interview,506,3.85,3.73,,-1.6,Male,White/Caucasian
10071,Offered Admissions-Matriculated,505,3.53,3.73,,-0.65,Female,African American
10078,Rejected without Interview,,3.65,3.73,,,Female,Asian
10127,Rejected without Interview,510,3.57,3.73,,-0.43,Male,Hispanic
10135,Rejected without Interview,504,3.59,3.73,4,-1.89,Female,African American
10144,Rejected without Interview,508,3.63,3.73,,0.96,Female,White/Caucasian
10147,Rejected without Interview,506,3.59,3.73,,-0.61,Female,Asian
10190,Rejected without Interview,506,3.53,3.73,,-0.07,Female,Unreported
10238,Rejected without Interview,491,3.65,3.73,,-0.44,Female,African American
10265,Rejected without Interview,497,3.56,3.73,,-0.13,Female,White/Caucasian
10936,Rejected without Interview,508,3.67,3.73,,-2.04,Male,White/Caucasian
10995,Offered Admissions-Matriculated,504,3.56,3.73,3.69,0.59,Female,African American
11318,Rejected without Interview,497,3.73,3.73,,0.63,Female,White/Caucasian
11551,Rejected without Interview,523,3.78,3.73,,,Male,White/Caucasian
6240,Rejected without Interview,501,3.67,3.72,,-1.28,Male,African American
6348,Rejected without Interview,511,3.35,3.72,3.93,-0.27,Male,Hispanic
6392,Offered Admissions-Matriculated,513,3.51,3.72,,0.66,Male,Hispanic
6506,Rejected without Interview,508,3.4,3.72,4,1.5,Male,White/Caucasian
6605,Rejected without Interview,510,3.6,3.72,,-0.2,Male,Asian
6690,Rejected without Interview,515,3.58,3.72,,0.42,Female,Asian
6717,Rejected without Interview,511,3.56,3.72,,2.34,Female,Multiple
6873,Rejected without Interview,505,3.63,3.72,,-0.74,Female,White/Caucasian
6883,Declined Admissions Offer,506,3.79,3.72,,-1.36,Male,African American
7044,Withdrew Application After Interview,509,3.48,3.72,,0.98,Female,Hispanic
7241,Rejected without Interview,503,3.5,3.72,,0.3,Female,Multiple
7329,Rejected without Interview,502,3.78,3.72,,-1.88,Female,White/Caucasian
7503,Rejected without Interview,504,3.68,3.72,,0.35,Female,Asian
7570,Rejected without Interview,506,3.43,3.72,,-0.34,Female,White/Caucasian
7575,Rejected without Interview,492,3.72,3.72,,0.27,Female,White/Caucasian
7641,Rejected without Interview,514,3.65,3.72,,-0.89,Male,White/Caucasian
7647,Rejected without Interview,514,3.61,3.72,,,Male,White/Caucasian
7656,Rejected without Interview,508,3.62,3.72,,-0.37,Male,Hispanic
7821,Rejected without Interview,513,3.53,3.72,,-0.03,Female,Multiple
7847,Rejected without Interview,515,3.71,3.72,4,0.26,Female,Asian
7872,Withdrew Application from Alternate Pool,515,3.45,3.72,,-1.1,Female,African American
7876,Rejected without Interview,520,3.66,3.72,,-0.15,Male,Asian
7893,Rejected without Interview,514,3.45,3.72,,0.45,Female,Asian
7901,Rejected without Interview,514,3.57,3.72,,0.13,Female,White/Caucasian
7981,Rejected without Interview,515,3.73,3.72,,0.87,Male,White/Caucasian
8023,Offered Admissions-Deferred Accepted,512,3.63,3.72,,1.73,Male,White/Caucasian
8202,Withdrew Application After Interview,506,3.73,3.72,,-0.5,Male,Hispanic
8318,Rejected without Interview,504,3.62,3.72,,-0.03,Female,Hispanic
8534,Rejected without Interview,509,3.56,3.72,,0.26,Male,White/Caucasian
8636,Rejected without Interview,514,3.66,3.72,,0.08,Male,Asian
9004,Rejected without Interview,514,3.64,3.72,,-0.43,Female,Asian
9032,Rejected without Interview,516,3.63,3.72,,1.2,Male,White/Caucasian
9077,Rejected without Interview,508,3.46,3.72,,0.25,Male,White/Caucasian
9112,Rejected without Interview,510,3.35,3.72,,0.22,Female,African American
9135,Rejected without Interview,509,3.64,3.72,,-0.12,Male,White/Caucasian
9176,Rejected without Interview,499,3.63,3.72,,-0.44,Female,White/Caucasian
9251,Rejected without Interview,515,3.52,3.72,,0.54,Male,Asian
9383,Rejected without Interview,506,3.44,3.72,,-0.02,Female,White/Caucasian
9469,Rejected without Interview,513,3.39,3.72,,1.33,Male,White/Caucasian
9533,Rejected without Interview,519,3.7,3.72,,-0.12,Male,Asian
9589,Rejected without Interview,505,3.75,3.72,,0.25,Male,Multiple
9695,Rejected without Interview,504,3.62,3.72,,-0.83,Female,Hispanic
9750,Rejected without Interview,518,3.33,3.72,,0.51,Female,Hispanic
9762,Rejected without Interview,508,3.68,3.72,,-2.18,Female,White/Caucasian
9768,Rejected without Interview,505,3.73,3.72,,0.59,Male,Asian
9831,Rejected without Interview,516,3.49,3.72,,0.19,Female,Asian
9887,Rejected After Interviewer,507,3.55,3.72,,0.58,Male,Hispanic
10059,Rejected without Interview,491,3.53,3.72,,-2.07,Female,Hispanic
10092,Rejected without Interview,500,3.47,3.72,3.71,-0.89,Female,Hispanic
10108,Rejected without Interview,520,3.7,3.72,3.85,-0.16,Male,Asian
