Entry Year,Gender,Ethnicity,Overall GPA,Overall Science GPA,MCAT Highest,Final Status
2021,Male,Hispanic,3.81,3.57,482,RB
2021,Male,White/Caucasian,3.58,3.38,506,RB
2021,Female,Hispanic,3.39,3.41,509,RB
2021,Male,Multiple,3.79,3.58,510,RB
2021,Female,Asian,4,4,498,RB
2021,Female,White/Caucasian,3.98,3.95,511,RB
2021,Female,African American,3.07,2.84,498,RB
2021,Female,White/Caucasian,4,4,516,RB
2021,Female,Hispanic,3.43,3.35,503,RB
2021,Female,Asian,3.97,3.94,507,RB
2021,Male,White/Caucasian,3.5,3.11,501,RB
2021,Male,White/Caucasian,4,4,519,RB
2021,Female,Unreported,3.48,3.47,505,RB
2021,Female,African American,3.27,2.89,505,RB
2021,Female,White/Caucasian,3.97,3.9,516,RB
2021,Male,White/Caucasian,3.95,3.92,514,RB
2021,Male,Asian,0,0,511,RB
2021,Female,Asian,0,0,516,RB
2021,Female,Asian,3.05,2.34,490,RB
2021,Male,White/Caucasian,4,4,510,RB
2021,Male,White/Caucasian,3.37,3.29,503,RB
2021,Male,African American,3.08,2.95,506,RB
2021,Male,White/Caucasian,3.95,3.96,508,RB
2021,Male,White/Caucasian,3.52,3.32,499,RB
2021,Male,Hispanic,3.68,3.46,501,RB
2021,Female,Asian,3.48,3.36,508,RB
2021,Male,White/Caucasian,3.74,3.57,508,RB
2021,Female,Asian,3.92,3.92,514,RB
2021,Female,Asian,3.43,3.27,520,RB
2021,Female,African American,3.47,3.23,495,RB
2021,Male,Asian,3.81,3.69,506,RB
2021,Male,White/Caucasian,3.99,3.99,507,RB
2021,Male,Asian,3.98,3.96,509,RB
2021,Female,Asian,3.59,3.35,508,RB
2021,Female,Hispanic,2.43,2.19,490,RB
2021,Female,White/Caucasian,3.83,3.72,499,RB
2021,Male,White/Caucasian,3.62,3.27,505,RB
2021,Female,Unreported,3.51,3.15,500,RB
2021,Male,Hispanic,2.88,2.5,482,RB
2021,Female,Unreported,4,4,508,RB
2021,Female,Asian,3.53,3.31,497,RB
2021,Female,White/Caucasian,3.89,3.87,502,RB
2021,Male,White/Caucasian,3.97,4,522,RB
2021,Male,Hispanic,2.87,2.98,499,RB
2021,Male,Multiple,3.84,3.73,507,RB
2021,Female,Hispanic,3.85,3.92,501,RB
2021,Female,White/Caucasian,3.75,3.66,500,RB
2021,Female,Hispanic,3.57,3.26,479,RB
2021,Female,African American,2.87,2.59,487,RB
2021,Female,African American,3.05,2.17,483,RB
2021,Female,White/Caucasian,3.85,3.76,509,RB
2021,Female,White/Caucasian,3.59,3.33,510,RB
2021,Male,Hispanic,3.09,2.66,502,RB
2021,Male,Asian,3.42,3.34,498,RB
2021,Female,White/Caucasian,3.89,3.94,520,RB
2021,Male,Asian,3.43,3.24,499,RB
2021,Female,African American,3.79,3.78,496,RB
2021,Female,Hispanic,3.27,3.05,487,RB
2021,Male,White/Caucasian,3.85,3.78,513,RB
2021,Male,White/Caucasian,3.41,3.36,499,RB
2021,Male,Asian,3.47,3.3,515,RB
2021,Male,White/Caucasian,3.3,3.02,500,RB
2021,Male,White/Caucasian,3.51,3.38,507,RB
2021,Female,Asian,3.71,3.43,505,RB
2021,Female,White/Caucasian,3.76,3.6,512,RB
2021,Female,African American,3.33,3.24,503,RB
2021,Male,White/Caucasian,3.97,3.96,518,RB
2021,Female,Unreported,3.57,3.48,507,RB
2021,Female,White/Caucasian,3.57,3.25,496,RB
2021,Male,Asian,3.59,3.43,516,RB
2021,Female,White/Caucasian,3.85,3.78,518,RB
2021,Male,White/Caucasian,4,4,520,RB
2021,Female,Asian,3.51,3.43,512,RB
2021,Male,African American,3.34,3.65,500,RB
2021,Female,African American,3.9,3.87,501,RB
2021,Female,African American,3.37,3.09,508,RB
2021,Male,Asian,3.82,3.76,519,RB
2021,Female,White/Caucasian,3.47,3.58,507,RB
2021,Male,Hispanic,3.62,3.44,510,RB
2021,Female,Asian,3.92,3.88,500,RB
2021,Male,Unreported,3.76,3.67,501,RB
2021,Female,White/Caucasian,3.81,3.74,518,RB
2021,Female,African American,3.74,3.62,497,RB
2021,Male,White/Caucasian,4,4,518,RB
2021,Female,African American,3.54,3.25,498,RB
2021,Female,Hispanic,3.3,3.23,485,RB
2021,Female,Asian,2.92,2.91,496,RB
2021,Male,White/Caucasian,3.98,3.96,518,RB
2021,Male,Hispanic,3.99,4,521,RB
2021,Male,White/Caucasian,3.54,3.38,511,RB
2021,Female,White/Caucasian,3.91,3.88,515,RB
2021,Male,White/Caucasian,4,4,512,RB
2021,Male,White/Caucasian,4,4,520,RB
2021,Female,African American,3.29,3.1,502,RB
2021,Female,Asian,3.85,3.75,511,RB
2021,Female,White/Caucasian,3.32,2.77,491,RB
2021,Female,White/Caucasian,3.53,3.25,507,RB
2021,Decline to Answer,Unreported,3.87,3.86,508,RB
2021,Female,Unreported,3.67,3.44,514,RB
2021,Female,White/Caucasian,3.07,2.71,491,RB
2021,Male,African American,3.83,3.93,497,RB
2021,Female,Asian,3.93,3.9,491,RB
2021,Male,Hispanic,3.57,3.46,508,RB
2021,Male,Unreported,3.37,3.54,511,RB
2021,Female,White/Caucasian,3.58,3.35,514,RB
2021,Female,Asian,3.9,3.82,508,RB
2021,Female,White/Caucasian,3.55,3.51,495,RB
2021,Female,African American,3.54,3.12,497,RB
2021,Male,White/Caucasian,3.93,3.88,502,RB
2021,Male,Hispanic,3.72,3.69,503,RB
2021,Female,Asian,3.83,3.79,512,RB
2021,Female,Asian,3.91,3.82,518,RB
2021,Female,African American,3.45,3.31,504,RB
2021,Male,Hispanic,3.77,3.75,503,RB
2021,Female,White/Caucasian,3.89,3.78,514,RB
2021,Male,Unreported,3.55,3.44,510,RB
2021,Female,Multiple,3.35,3.17,504,RB
2021,Female,African American,3.27,3,510,RB
2021,Female,Hispanic,3.17,2.92,496,RB
2021,Female,White/Caucasian,3.76,3.63,499,RB
2021,Male,White/Caucasian,3.5,3.09,508,RB
2021,Female,White/Caucasian,3.82,3.71,506,RB
2021,Female,Hispanic,3.59,3.26,494,RB
2021,Female,African American,3.82,3.75,493,RB
2021,Male,Asian,3.47,3.45,517,RB
2021,Male,Asian,3.89,3.92,519,RB
2021,Female,Hispanic,3.68,3.7,497,RB
2021,Male,Asian,3.98,3.97,515,RB
2021,Female,Hispanic,3.75,3.66,501,RB
2021,Male,White/Caucasian,3.86,3.77,515,RB
2021,Male,Asian,3.92,3.91,523,RB
2021,Male,White/Caucasian,3.7,3.71,517,RB
2021,Female,Hispanic,3.53,3.51,517,RB
2021,Male,White/Caucasian,3.93,3.95,511,RB
2021,Male,White/Caucasian,3.18,2.96,508,RB
2021,Female,Asian,3.97,3.95,507,RB
2021,Male,Hispanic,3.46,3.22,494,RB
2021,Female,Asian,3.87,3.78,509,RB
2021,Male,Asian,3.75,3.68,508,RB
2021,Male,Unreported,3.87,3.93,507,RB
2021,Male,White/Caucasian,3.72,3.62,508,RB
2021,Female,White/Caucasian,3.81,3.58,501,RB
2021,Female,White/Caucasian,3.52,3.41,511,RB
2021,Male,White/Caucasian,3.97,4,506,RB
2021,Female,African American,3.67,3.35,501,RB
2021,Male,White/Caucasian,4,4,517,RB
2021,Male,White/Caucasian,3.94,3.91,507,RB
2021,Female,Hispanic,3.26,2.77,485,RB
2021,Male,Multiple,3.94,3.95,517,RB
2021,Female,Hispanic,3.53,3.22,510,RB
2021,Male,Hispanic,3.49,3.43,503,RB
2021,Female,African American,2.39,1.8,477,RB
2021,Male,Hispanic,3.2,3.08,494,RB
2021,Female,Asian,3.05,3.3,517,RB
2021,Female,White/Caucasian,3.32,3.33,498,RB
2021,Female,Asian,3.4,3.12,495,RB
2021,Female,White/Caucasian,3.81,3.63,512,RB
2021,Male,Asian,3.3,3.1,498,RB
2021,Female,Asian,3.88,3.84,517,RB
2021,Female,Asian,3.9,3.87,517,RB
2021,Male,Asian,3.82,3.81,503,RB
2021,Male,White/Caucasian,3.18,2.86,500,RB
2021,Male,White/Caucasian,3.79,3.87,516,RB
2021,Male,White/Caucasian,3.62,3.56,506,RB
2021,Male,White/Caucasian,4,4,516,RB
2021,Female,Multiple,3.74,3.61,515,RB
2021,Male,African American,3.21,2.74,512,RB
2021,Female,Asian,3.43,3.28,511,RB
2021,Male,Hispanic,3.72,3.75,511,RB
2021,Male,Asian,3.64,3.7,520,RB
2021,Female,White/Caucasian,3.5,3.4,497,RB
2021,Female,White/Caucasian,3.93,3.88,504,RB
2021,Male,Asian,3.79,3.8,508,RB
2021,Female,Hispanic,3.07,1.66,480,RB
2021,Female,African American,3.59,3.78,505,RB
2021,Female,White/Caucasian,3.73,3.58,502,RB
2021,Male,Hispanic,3.35,3.13,509,RB
2021,Male,White/Caucasian,3.33,3.15,516,RB
2021,Male,White/Caucasian,3.53,3.75,505,RB
2021,Male,White/Caucasian,3.66,3.49,503,RB
2021,Male,White/Caucasian,3.23,3.63,518,RB
2021,Female,African American,3.65,3.76,498,RB
2021,Male,Asian,3.37,3.17,502,RB
2021,Male,White/Caucasian,3.56,3.29,509,RB
2021,Male,White/Caucasian,3.95,3.9,507,RB
2021,Female,White/Caucasian,3.95,3.84,507,RB
2021,Male,Multiple,3.5,3.4,515,RB
2021,Female,African American,2.99,2.79,495,RB
2021,Male,Hispanic,3.65,3.53,499,RB
2021,Female,African American,4,4,503,RB
2021,Male,White/Caucasian,3.27,3.23,500,RB
2021,Male,White/Caucasian,3.74,3.63,519,RB
2021,Male,White/Caucasian,3.64,3.48,518,RB
2021,Female,Asian,3.22,3.17,514,RB
2021,Female,Hispanic,2.55,2.36,479,RB
2021,Male,Multiple,3.96,3.93,520,RB
2021,Female,African American,3.3,3.15,483,RB
2021,Male,African American,3.67,3.69,497,RB
2021,Female,Asian,3.32,2.71,507,RB
2021,Male,Hispanic,3.24,2.91,500,RB
2021,Female,Asian,3.92,3.84,509,RB
2021,Female,White/Caucasian,3.95,3.96,509,RB
2021,Male,White/Caucasian,3.75,3.94,508,RB
2021,Male,Asian,3.52,3.28,508,RB
2021,Male,White/Caucasian,3.95,3.91,517,RB
2021,Male,Hispanic,3.76,3.57,496,RB
2021,Male,Hispanic,3.71,3.62,498,RB
2021,Female,White/Caucasian,3.48,3.14,506,RB
2021,Female,White/Caucasian,3.22,3.12,505,RB
2021,Female,Hispanic,3.01,2.77,484,RB
2021,Male,Asian,3.92,3.86,508,RB
2021,Female,Asian,3.53,3.6,496,RB
2021,Female,White/Caucasian,2.94,2.59,487,RB
2021,Female,Multiple,3.98,3.95,516,RB
2021,Female,Asian,4,4,513,RB
2021,Female,Asian,3.97,4,507,RB
2021,Female,African American,3.86,3.83,504,RB
2021,Female,African American,3.45,3.29,498,RB
2021,Male,Hispanic,3.69,3.66,517,RB
2021,Male,White/Caucasian,3.7,3.79,514,RB
2021,Female,Multiple,3.42,3.15,510,RB
2021,Male,African American,3.72,3.71,506,RB
2021,Male,African American,3.15,2.64,504,RB
2021,Male,Hispanic,4,4,508,RB
2021,Female,Asian,3.07,2.61,501,RB
2021,Male,Asian,3.25,3.18,514,RB
2021,Female,Asian,3.71,3.52,504,RB
2021,Male,White/Caucasian,3.93,3.84,518,RB
2021,Male,White/Caucasian,3.31,3.28,513,RB
2021,Male,White/Caucasian,3.68,3.54,510,RB
2021,Female,Hispanic,2.95,2.99,483,RB
2021,Male,Multiple,3.64,3.58,502,RB
2021,Female,White/Caucasian,3.84,3.76,503,RB
2021,Male,White/Caucasian,3.06,2.84,504,RB
2021,Male,White/Caucasian,3.76,3.49,509,RB
2021,Female,White/Caucasian,3.48,2.94,501,RB
2021,Female,Asian,3.28,3.21,506,RB
2021,Male,Asian,2.94,2.67,500,RB
2021,Male,Asian,4,4,522,RB
2021,Male,White/Caucasian,3.95,3.93,512,RB
2021,Female,Unreported,3.61,3.38,507,RB
2021,Female,Hispanic,3.2,2.6,497,RB
2021,Male,African American,3.16,3.22,479,RB
2021,Female,White/Caucasian,3.68,3.43,504,RB
2021,Female,Hispanic,3.64,3.23,508,RB
2021,Female,Asian,3.95,4,510,RB
2021,Male,Asian,3.71,3.6,507,RB
2021,Female,African American,3.12,2.96,510,RB
2021,Male,White/Caucasian,3.91,3.89,514,RB
2021,Male,Asian,3.87,3.93,502,RB
2021,Female,African American,3.23,3.07,494,RB
2021,Female,White/Caucasian,3.23,3,489,RB
2021,Male,White/Caucasian,3.71,3.63,507,RB
2021,Female,White/Caucasian,3.69,3.61,501,RB
2021,Female,White/Caucasian,3.68,3.25,495,RB
2021,Female,African American,3.53,3.25,496,RB
2021,Female,Multiple,3.61,3.58,511,RB
2021,Male,Asian,3.96,3.94,514,RB
2021,Female,Hispanic,3.67,3.74,482,RB
2021,Female,Hispanic,3.24,3.17,496,RB
2021,Female,African American,2.8,2.24,502,RB
2021,Female,Unreported,3.75,3.58,500,RB
2021,Male,White/Caucasian,3.23,2.93,483,RB
2021,Male,White/Caucasian,3.9,3.86,516,RB
2021,Male,Hispanic,3.63,3.62,505,RB
2021,Female,African American,3.28,2.95,502,RB
2021,Female,White/Caucasian,3.29,3.01,493,RB
2021,Female,Asian,3.36,2.89,513,RB
2021,Male,White/Caucasian,3.36,3.09,501,RB
2021,Female,Multiple,2.98,2.78,498,RB
2021,Male,White/Caucasian,4,4,511,RB
2021,Male,Hispanic,3.91,3.85,508,RB
2021,Female,Hispanic,3.13,2.84,495,RB
2021,Female,White/Caucasian,3.76,3.53,509,RB
2021,Female,White/Caucasian,4,4,503,RB
2021,Male,Asian,3.87,3.82,505,RB
2021,Female,Asian,3.24,3,504,RB
2021,Female,Asian,3.01,2.65,500,RB
2021,Female,African American,3.45,3.48,491,RB
2021,Female,Multiple,3.08,2.54,486,RB
2021,Female,White/Caucasian,3.38,3.64,502,RB
2021,Female,White/Caucasian,3.88,3.84,497,RB
2021,Female,Hispanic,3.44,3.19,509,RB
2021,Female,Hispanic,3.35,3.03,477,RB
2021,Male,African American,2.94,2.84,501,RB
2021,Female,White/Caucasian,4,4,511,RB
2021,Male,White/Caucasian,3.38,3.14,511,RB
2021,Female,White/Caucasian,3.52,3.52,513,RB
2021,Male,Multiple,3.4,3.35,500,RB
2021,Male,Hispanic,3.01,3.03,501,RB
2021,Female,White/Caucasian,3.82,3.74,515,RB
2021,Male,White/Caucasian,3.84,3.8,523,RB
2021,Female,Asian,3.39,3.33,511,RB
2021,Male,White/Caucasian,3.98,3.94,521,RB
2021,Female,White/Caucasian,3.86,3.78,502,RB
2021,Female,American Indian,3.54,3.47,492,RB
2021,Female,African American,3.1,2.55,482,RB
2021,Female,African American,3.38,3.28,487,RB
2021,Female,Multiple,3.82,3.78,506,RB
2021,Female,White/Caucasian,3.37,3.49,510,RB
2021,Female,Asian,3.93,3.9,509,RB
2021,Male,Asian,3.09,2.85,501,RB
2021,Male,Hispanic,2.77,2.78,509,RB
2021,Male,White/Caucasian,2.24,3.08,503,RB
2021,Male,Asian,3.48,3.23,514,RB
2021,Female,Asian,4,4,510,RB
2021,Female,White/Caucasian,3.88,3.77,501,RB
2021,Male,Hispanic,3.13,3.03,519,RB
2021,Female,White/Caucasian,3.64,3.58,515,RB
2021,Female,Unreported,3.27,2.61,488,RB
2021,Male,Asian,3.63,3.28,516,RB
2021,Male,Hispanic,3.48,3.21,506,RB
2021,Male,White/Caucasian,3.11,2.87,505,RB
2021,Female,Hispanic,3.34,2.72,509,RB
2021,Male,Unreported,3.48,3.31,511,RB
2021,Female,White/Caucasian,3.97,3.95,513,RB
2021,Male,Hispanic,2.8,2.34,476,RB
2021,Male,Asian,3.63,3.6,515,RB
2021,Female,White/Caucasian,3.95,3.92,503,RB
2021,Male,African American,3.57,3.45,502,RB
2021,Female,White/Caucasian,3.98,4,499,RB
2021,Male,African American,2.97,2.75,494,RB
2021,Female,Asian,2.6,2,493,RB
2021,Male,Asian,3.85,3.79,511,RB
2021,Male,Hispanic,3.84,3.66,497,RB
2021,Male,White/Caucasian,4,4,506,RB
2021,Female,White/Caucasian,3.89,3.85,510,RB
2021,Male,Hispanic,3.38,3.21,493,RB
2021,Male,White/Caucasian,3.52,3.43,483,RB
2021,Male,African American,3.62,3.53,508,RB
2021,Female,White/Caucasian,3.75,3.31,505,RB
2021,Male,Asian,3.28,3.08,499,RB
2021,Male,Unreported,3.44,3.25,510,RB
2021,Male,Asian,0,0,516,RB
2021,Female,Asian,3.9,3.86,494,RB
2021,Male,Hispanic,3.38,3.1,495,RB
2021,Female,Asian,3.53,3.38,509,RB
2021,Male,White/Caucasian,3,3.23,492,RB
2021,Male,White/Caucasian,4,4,520,RB
2021,Female,Hispanic,3.27,3.01,493,RB
2021,Male,White/Caucasian,3.96,3.93,506,RB
2021,Male,White/Caucasian,3.22,2.91,511,RB
2021,Male,White/Caucasian,3.04,2.51,499,RB
2021,Male,Unreported,3.4,3.4,501,RB
2021,Female,White/Caucasian,3.29,3.06,501,RB
2021,Female,Hispanic,3.34,3.26,488,RB
2021,Male,White/Caucasian,3.42,3.22,518,RB
2021,Female,White/Caucasian,3.67,3.44,501,RB
2021,Male,White/Caucasian,3.54,3.46,496,RB
2021,Female,White/Caucasian,3.68,3.55,500,RB
2021,Male,White/Caucasian,3.61,3.75,512,RB
2021,Female,White/Caucasian,3.98,3.96,504,RB
2021,Female,White/Caucasian,3.49,3.39,494,RB
2021,Female,White/Caucasian,2.46,2.19,489,RB
2021,Female,White/Caucasian,3.74,3.49,500,RB
2021,Female,Hispanic,3.12,2.89,481,RB
2021,Male,White/Caucasian,3.8,3.84,518,RB
2021,Male,White/Caucasian,3.54,3.49,513,RB
2021,Male,Hispanic,3.38,3.23,481,RB
2021,Female,White/Caucasian,3.33,3.14,514,RB
2021,Female,Asian,3.8,3.93,514,RB
2021,Male,Asian,3.63,3.88,501,RB
2021,Female,Asian,3.65,3.49,500,RB
2021,Male,White/Caucasian,3.62,3.44,515,RB
2021,Female,Asian,3.78,3.52,503,RB
2021,Female,Hispanic,3.73,3.66,497,RB
2021,Male,White/Caucasian,3.22,2.62,495,RB
2021,Male,White/Caucasian,3.21,3.04,511,RB
2021,Female,African American,3.12,2.79,504,RB
2021,Female,Asian,3.97,3.95,519,RB
2021,Male,Asian,3.85,3.8,515,RB
2021,Female,White/Caucasian,3.37,2.92,502,RB
2021,Female,Unreported,3.94,3.93,498,RB
2021,Male,White/Caucasian,3.81,3.74,496,RB
2021,Female,African American,3.62,3.3,497,RB
2021,Female,African American,3.49,3.39,506,RB
2021,Male,White/Caucasian,3.94,3.79,513,RB
2021,Male,African American,2.91,2.86,489,RB
2021,Male,Asian,3.33,3.3,,RI
2021,Male,Asian,3.5,3.17,492,RI
2021,Female,African American,3.01,2.73,495,RI
2021,Female,African American,2.83,2.37,487,RI
2021,Female,Asian,2.48,2.39,490,RI
2021,Male,Multiple,3.43,3.16,500,RI
2021,Female,African American,3.16,2.97,,RI
2021,Female,White/Caucasian,3.31,3.1,505,RI
2021,Male,African American,3.48,3.17,497,RI
2021,Male,Hispanic,3.49,3.48,506,RI
2021,Female,Asian,3.23,2.94,506,RI
2021,Male,Hispanic,3.52,3.36,506,RI
2021,Female,African American,3.07,2.95,481,RI
2021,Female,Asian,2.95,2.4,490,RI
2021,Male,African American,3.04,2.84,497,RI
2021,Female,Unreported,3.5,3.3,495,RI
2021,Male,White/Caucasian,3.31,3.13,510,RI
2021,Male,African American,3.1,2.71,492,RI
2021,Female,Hispanic,3.78,3.74,500,RI
2021,Female,African American,3.29,2.94,490,RI
2021,Female,Hispanic,3.39,3.06,487,RI
2021,Male,Hispanic,3.17,2.9,511,RI
2021,Male,Hispanic,2.99,2.39,504,RI
2021,Female,Unreported,3.86,3.77,500,RI
2021,Female,White/Caucasian,3.63,3.36,503,RI
2021,Decline to Answer,Unreported,3.79,3.8,506,RI
2021,Female,Asian,3.42,3.63,513,RI
2021,Male,African American,3.52,3.52,501,RI
2021,Male,Hispanic,3.51,3.45,507,RI
2021,Female,African American,3.12,2.61,,RI
2021,Female,Hispanic,2.94,2.66,477,RI
2021,Female,Unreported,3.98,3.99,499,RI
2021,Female,Hispanic,3.04,2.75,487,RI
2021,Male,Hispanic,2.81,2.85,493,RI
2021,Male,African American,3.54,3.33,491,RI
2021,Female,African American,3.25,3.1,496,RI
2021,Female,Asian,3.28,3.19,494,RI
2021,Male,African American,3.54,3.41,478,RI
2021,Female,Hispanic,3.13,3.1,498,RI
2021,Female,African American,3.41,3.01,486,RI
2021,Male,White/Caucasian,3.05,3.06,516,RI
2021,Female,Asian,3.08,2.57,492,RI
2021,Female,White/Caucasian,3.18,2.71,498,RI
2021,Female,White/Caucasian,3.32,3.27,506,RI
2021,Female,African American,3.59,3.45,501,RI
2021,Decline to Answer,White/Caucasian,3.02,3.73,508,RI
2021,Male,Asian,3.53,3.56,502,RI
2021,Female,Hispanic,3.16,2.95,498,RI
2021,Female,Multiple,3.3,3.06,,RI
2021,Female,African American,3.22,3.42,496,RI
2021,Male,Hispanic,3.7,3.65,496,RI
2021,Male,Multiple,3.66,3.45,489,RI
2021,Female,Asian,3.42,3.09,507,RI
2021,Female,African American,3.37,3.42,495,RI
2021,Female,Asian,3.02,2.61,474,RI
2021,Female,Hispanic,3.06,2.96,500,RI
2021,Female,Hispanic,3.31,3.02,502,RI
2021,Male,African American,2.94,2.83,486,RI
2021,Female,White/Caucasian,3.19,2.99,508,RI
2021,Female,Hispanic,3.58,3.3,498,RI
2021,Male,Asian,3.8,3.82,507,RI
2021,Male,African American,3.59,3.5,502,RI
2021,Female,Asian,3.71,3.52,,RI
2021,Male,African American,2.52,2.43,479,RI
2021,Male,Asian,2.98,2.73,518,RI
2021,Female,Asian,3.24,3.09,497,RI
2021,Male,Asian,3.48,3.36,506,RI
2021,Female,Hispanic,3.08,3.31,510,RI
2021,Female,Hispanic,3.44,3.19,503,RI
2021,Male,Multiple,3.68,3.58,511,RI
2021,Female,Asian,3.6,3.55,496,RI
2021,Female,Hispanic,3.17,2.51,487,RI
2021,Female,White/Caucasian,3.4,3.01,498,RI
2021,Female,Hispanic,3.49,3.34,495,RI
2021,Male,African American,3.57,3.42,500,RI
2021,Male,White/Caucasian,3.4,3.39,509,RI
2021,Female,African American,3.26,3.1,502,RI
2021,Male,International,3.84,3.78,502,RI
2021,Female,Hispanic,3.14,2.94,,RI
2021,Male,Hispanic,3.29,3.19,493,RI
2021,Female,Asian,3.57,3.41,499,RI
2021,Female,White/Caucasian,3.34,3.11,513,RI
2021,Female,White/Caucasian,2.87,2.29,488,RI
2021,Female,White/Caucasian,3.47,3.46,501,RI
2021,Male,Asian,3.38,3.3,504,RI
2021,Female,African American,3.29,3.12,492,RI
2021,Female,Asian,3.06,2.87,498,RI
2021,Female,White/Caucasian,3.92,3.87,502,RI
2021,Female,Asian,3.37,3.65,493,RI
2021,Male,White/Caucasian,2.59,2.36,494,RI
2021,Female,White/Caucasian,3.39,3.27,495,RI
2021,Female,Hispanic,3.25,2.97,486,RI
2021,Male,Hispanic,3.28,3.22,502,RI
2021,Male,Asian,3.5,3.33,497,RI
2021,Female,White/Caucasian,3.58,3.41,500,RI
2021,Female,White/Caucasian,3.46,3.05,509,RI
2021,Male,White/Caucasian,3.69,3.6,,RI
2021,Male,Asian,3.7,3.65,499,RI
2021,Male,African American,2.8,2.23,480,RI
2021,Female,African American,3.2,2.88,502,RI
2021,Female,African American,3.58,3.47,482,RI
2021,Male,African American,1.95,1.88,483,RI
2021,Male,White/Caucasian,3.03,2.83,515,RI
2021,Male,African American,3.13,3.01,495,RI
2021,Male,Asian,3.62,3.5,498,RI
2021,Male,Hispanic,3.74,3.68,502,RI
2021,Male,Hispanic,3.18,3.12,499,RI
2021,Female,Asian,3.35,3.03,504,RI
2021,Female,Multiple,3.56,3.34,509,RI
2021,Female,Hispanic,3.28,3,507,RI
2021,Male,White/Caucasian,3.68,3.72,515,RI
2021,Female,African American,3.51,3.39,500,RI
2021,Female,African American,3.76,3.7,496,RI
2021,Female,Hispanic,3.31,3,494,RI
2021,Female,White/Caucasian,3.61,3.37,497,RI
2021,Male,Hispanic,2.94,2.36,481,RI
2021,Female,Asian,3.18,3.2,487,RI
2021,Female,Asian,3.45,3.3,501,RI
2021,Female,Asian,3.58,3.25,495,RI
2021,Male,Asian,3.7,3.67,501,RI
2021,Female,Asian,3,2.68,500,RI
2021,Male,White/Caucasian,3.81,3.8,509,RI
2021,Female,Hispanic,3.8,3.67,500,RI
2021,Male,White/Caucasian,3.41,3.33,504,RI
2021,Male,White/Caucasian,3.51,3.32,506,RI
2021,Female,White/Caucasian,3.73,3.57,504,RI
2021,Male,White/Caucasian,3.52,3.27,512,RI
2021,Male,African American,3.34,3.16,499,RI
2021,Female,Hispanic,3.28,2.85,493,RI
2021,Male,Hispanic,3.62,3.51,508,RI
2021,Male,White/Caucasian,3.37,3.64,493,RI
2021,Male,Hispanic,3.73,3.71,502,RI
2021,Female,Hispanic,3.73,3.71,499,RI
2021,Male,Hispanic,3.59,3.38,,RI
2021,Male,Hispanic,3.63,3.56,510,RI
2021,Female,Asian,3.71,3.57,507,RI
2021,Male,Asian,3.86,3.82,506,RI
2021,Male,Unreported,2.82,2.66,484,RI
2021,Male,White/Caucasian,3.32,3.33,503,RI
2021,Male,Asian,3.57,3.44,502,RI
2021,Female,African American,3.54,3.54,498,RI
2021,Male,Hispanic,3.34,3.26,496,RI
2021,Female,Hispanic,3.23,3.16,504,RI
2021,Female,Asian,3.07,2.66,481,RI
2021,Male,White/Caucasian,3.85,3.74,510,RI
2021,Male,White/Caucasian,3.54,3.41,506,RI
2021,Male,African American,3.3,3.01,494,RI
2021,Male,Asian,3.4,3.12,515,RI
2021,Male,White/Caucasian,3.42,3.15,507,RI
2021,Male,Unreported,3.29,3.12,521,RI
2021,Female,Asian,3.54,3.4,497,RI
2021,Male,Multiple,3.42,3.19,,RI
2021,Female,Hispanic,3.53,3.26,506,RI
2021,Male,Hispanic,3.41,3.31,,RI
2021,Male,African American,2.4,2.02,482,RI
2021,Female,Asian,3.82,3.61,489,RI
2021,Male,Hispanic,3.42,3.39,501,RI
2021,Female,African American,3.6,3.52,503,RI
2021,Female,White/Caucasian,3.53,3.37,501,RI
2021,Female,African American,3.69,3.41,,RI
2021,Female,Hispanic,2.95,2.8,,RI
2021,Female,African American,3.46,3.25,498,RI
2021,Female,Hispanic,3.21,3.31,515,RI
2021,Male,Hispanic,3.87,3.8,514,RI
2021,Female,African American,3.08,2.93,,RI
2021,Female,White/Caucasian,3.34,3.12,491,RI
2021,Female,Asian,3.21,3,506,RI
2021,Male,White/Caucasian,3.44,3.09,492,RI
2021,Male,Hispanic,3.03,2.69,485,RI
2021,Female,Asian,3.5,3.45,499,RI
2021,Male,Hispanic,3.36,3.15,487,RI
